[t1a] train clips=13  val clips=3  in_dim=5888  region_only=False  classes=9  device=cuda
[t1a] evidence dir: /home/ubuntu/slocal2/m2/experiments/transfer/t1a_region_mask_12_003_t1a_region_mask_12_seed456
[t1a][epoch 1/50] loss=2.7737  val_acc=0.4502  macroF1=0.1379  edit=11.39  segF1@50=0.17
[t1a][epoch 40/50] loss=0.2153  val_acc=0.9419  macroF1=0.8000  edit=31.60  segF1@50=0.39
[t1a][epoch 41/50] loss=0.2111  val_acc=0.9347  macroF1=0.7836  edit=36.24  segF1@50=0.38
[t1a][epoch 42/50] loss=0.2160  val_acc=0.9426  macroF1=0.7983  edit=30.73  segF1@50=0.36
[t1a][epoch 43/50] loss=0.2123  val_acc=0.9380  macroF1=0.7831  edit=37.17  segF1@50=0.39
[t1a][epoch 44/50] loss=0.2167  val_acc=0.9452  macroF1=0.8051  edit=29.21  segF1@50=0.35
[t1a][epoch 45/50] loss=0.2189  val_acc=0.9386  macroF1=0.7798  edit=42.57  segF1@50=0.43
[t1a][epoch 46/50] loss=0.2184  val_acc=0.9439  macroF1=0.8044  edit=31.67  segF1@50=0.37
[t1a][epoch 47/50] loss=0.2067  val_acc=0.9353  macroF1=0.7887  edit=34.60  segF1@50=0.37
[t1a][epoch 48/50] loss=0.1964  val_acc=0.9432  macroF1=0.7946  edit=29.54  segF1@50=0.34
[t1a][epoch 49/50] loss=0.1872  val_acc=0.9413  macroF1=0.7904  edit=31.16  segF1@50=0.35
[t1a][epoch 50/50] loss=0.1849  val_acc=0.9439  macroF1=0.8026  edit=30.84  segF1@50=0.38
[t1a] best @epoch 29: acc=0.9472 macroF1=0.8019
[t1a] evidence written -> /home/ubuntu/slocal2/m2/experiments/transfer/t1a_region_mask_12_003_t1a_region_mask_12_seed456
