[t1a] train clips=13  val clips=3  in_dim=5888  region_only=False  classes=9  device=cuda
[t1a] evidence dir: /home/ubuntu/slocal2/m2/experiments/transfer/t1a_region_mask_02_003_t1a_region_mask_02_seed456
[t1a][epoch 1/50] loss=2.7427  val_acc=0.6587  macroF1=0.2230  edit=14.34  segF1@50=0.18
[t1a][epoch 32/50] loss=0.3174  val_acc=0.9399  macroF1=0.7795  edit=35.76  segF1@50=0.41
[t1a][epoch 33/50] loss=0.3357  val_acc=0.9446  macroF1=0.8095  edit=38.22  segF1@50=0.45
[t1a][epoch 34/50] loss=0.2932  val_acc=0.9413  macroF1=0.7931  edit=37.78  segF1@50=0.44
[t1a][epoch 35/50] loss=0.2547  val_acc=0.9399  macroF1=0.7953  edit=34.95  segF1@50=0.41
[t1a][epoch 36/50] loss=0.2341  val_acc=0.9452  macroF1=0.7989  edit=33.66  segF1@50=0.41
[t1a][epoch 37/50] loss=0.2248  val_acc=0.9406  macroF1=0.7911  edit=37.17  segF1@50=0.41
[t1a][epoch 38/50] loss=0.2198  val_acc=0.9459  macroF1=0.8023  edit=32.59  segF1@50=0.41
[t1a][epoch 39/50] loss=0.2115  val_acc=0.9432  macroF1=0.7940  edit=36.63  segF1@50=0.43
[t1a][epoch 40/50] loss=0.2086  val_acc=0.9413  macroF1=0.7980  edit=31.64  segF1@50=0.38
[t1a][epoch 41/50] loss=0.2019  val_acc=0.9406  macroF1=0.7920  edit=38.22  segF1@50=0.41
[t1a][epoch 42/50] loss=0.2010  val_acc=0.9419  macroF1=0.7920  edit=32.57  segF1@50=0.39
[t1a][epoch 43/50] loss=0.1908  val_acc=0.9413  macroF1=0.7939  edit=36.83  segF1@50=0.43
[t1a][epoch 44/50] loss=0.1899  val_acc=0.9419  macroF1=0.7921  edit=30.46  segF1@50=0.37
[t1a][epoch 45/50] loss=0.1886  val_acc=0.9399  macroF1=0.7979  edit=33.84  segF1@50=0.40
[t1a][epoch 46/50] loss=0.1876  val_acc=0.9439  macroF1=0.7929  edit=32.11  segF1@50=0.38
[t1a][epoch 47/50] loss=0.1883  val_acc=0.9439  macroF1=0.7997  edit=30.09  segF1@50=0.37
[t1a][epoch 48/50] loss=0.1872  val_acc=0.9393  macroF1=0.7894  edit=36.67  segF1@50=0.40
[t1a][epoch 49/50] loss=0.1811  val_acc=0.9399  macroF1=0.7909  edit=31.16  segF1@50=0.37
[t1a][epoch 50/50] loss=0.1721  val_acc=0.9393  macroF1=0.7914  edit=36.68  segF1@50=0.43
[t1a] best @epoch 29: acc=0.9485 macroF1=0.8073
[t1a] evidence written -> /home/ubuntu/slocal2/m2/experiments/transfer/t1a_region_mask_02_003_t1a_region_mask_02_seed456
