path,run_name,系統,seed,split,metric_name,value,config_path,commit,mtime
"experiments/baselines/s0_frozen_004_relationdetr_s0frozen_neck_cocohead_seed42/metrics.json","s0_frozen_004_relationdetr_s0frozen_neck_cocohead_seed42","other","42","val","epoch",12,"UNKNOWN","012984529022",1782879930.0069463
"experiments/baselines/s0_frozen_004_relationdetr_s0frozen_neck_cocohead_seed42/metrics.json","s0_frozen_004_relationdetr_s0frozen_neck_cocohead_seed42","other","42","val","mAP",0.715881,"UNKNOWN","012984529022",1782879930.0069463
"experiments/baselines/s0_frozen_004_relationdetr_s0frozen_neck_cocohead_seed42/metrics.json","s0_frozen_004_relationdetr_s0frozen_neck_cocohead_seed42","other","42","val","val/AP_common",0.709954,"UNKNOWN","012984529022",1782879930.0069463
"experiments/baselines/s0_frozen_004_relationdetr_s0frozen_neck_cocohead_seed42/metrics.json","s0_frozen_004_relationdetr_s0frozen_neck_cocohead_seed42","other","42","val","val/AP_rare",0.751444,"UNKNOWN","012984529022",1782879930.0069463
"experiments/baselines/s0_frozen_004_relationdetr_s0frozen_neck_cocohead_seed42/metrics.json","s0_frozen_004_relationdetr_s0frozen_neck_cocohead_seed42","other","42","val","val/mAP",0.715881,"UNKNOWN","012984529022",1782879930.0069463
"experiments/baselines/s0_frozen_004_relationdetr_s0frozen_neck_cocohead_seed42/metrics.json","s0_frozen_004_relationdetr_s0frozen_neck_cocohead_seed42","other","42","val","val/mAP_50",0.844,"UNKNOWN","012984529022",1782879930.0069463
"experiments/baselines/s0_frozen_004_relationdetr_s0frozen_neck_cocohead_seed42/metrics.json","s0_frozen_004_relationdetr_s0frozen_neck_cocohead_seed42","other","42","val","val/mAP_75",0.762,"UNKNOWN","012984529022",1782879930.0069463
"experiments/baselines/s0_frozen_005_relationdetr_s0frozen_neck_cocohead_seed123/metrics.json","s0_frozen_005_relationdetr_s0frozen_neck_cocohead_seed123","other","123","val","epoch",12,"UNKNOWN","012984529022",1782879930.0069463
"experiments/baselines/s0_frozen_005_relationdetr_s0frozen_neck_cocohead_seed123/metrics.json","s0_frozen_005_relationdetr_s0frozen_neck_cocohead_seed123","other","123","val","mAP",0.699166,"UNKNOWN","012984529022",1782879930.0069463
"experiments/baselines/s0_frozen_005_relationdetr_s0frozen_neck_cocohead_seed123/metrics.json","s0_frozen_005_relationdetr_s0frozen_neck_cocohead_seed123","other","123","val","val/AP_common",0.689405,"UNKNOWN","012984529022",1782879930.0069463
"experiments/baselines/s0_frozen_005_relationdetr_s0frozen_neck_cocohead_seed123/metrics.json","s0_frozen_005_relationdetr_s0frozen_neck_cocohead_seed123","other","123","val","val/AP_rare",0.75773,"UNKNOWN","012984529022",1782879930.0069463
"experiments/baselines/s0_frozen_005_relationdetr_s0frozen_neck_cocohead_seed123/metrics.json","s0_frozen_005_relationdetr_s0frozen_neck_cocohead_seed123","other","123","val","val/mAP",0.699166,"UNKNOWN","012984529022",1782879930.0069463
"experiments/baselines/s0_frozen_005_relationdetr_s0frozen_neck_cocohead_seed123/metrics.json","s0_frozen_005_relationdetr_s0frozen_neck_cocohead_seed123","other","123","val","val/mAP_50",0.825,"UNKNOWN","012984529022",1782879930.0069463
"experiments/baselines/s0_frozen_005_relationdetr_s0frozen_neck_cocohead_seed123/metrics.json","s0_frozen_005_relationdetr_s0frozen_neck_cocohead_seed123","other","123","val","val/mAP_75",0.747,"UNKNOWN","012984529022",1782879930.0069463
"experiments/baselines/s0_frozen_006_relationdetr_s0frozen_neck_cocohead_seed456/metrics.json","s0_frozen_006_relationdetr_s0frozen_neck_cocohead_seed456","other","456","val","epoch",12,"UNKNOWN","60125f10c55d",1782879930.0069463
"experiments/baselines/s0_frozen_006_relationdetr_s0frozen_neck_cocohead_seed456/metrics.json","s0_frozen_006_relationdetr_s0frozen_neck_cocohead_seed456","other","456","val","mAP",0.713587,"UNKNOWN","60125f10c55d",1782879930.0069463
"experiments/baselines/s0_frozen_006_relationdetr_s0frozen_neck_cocohead_seed456/metrics.json","s0_frozen_006_relationdetr_s0frozen_neck_cocohead_seed456","other","456","val","val/AP_common",0.702681,"UNKNOWN","60125f10c55d",1782879930.0069463
"experiments/baselines/s0_frozen_006_relationdetr_s0frozen_neck_cocohead_seed456/metrics.json","s0_frozen_006_relationdetr_s0frozen_neck_cocohead_seed456","other","456","val","val/AP_rare",0.779025,"UNKNOWN","60125f10c55d",1782879930.0069463
"experiments/baselines/s0_frozen_006_relationdetr_s0frozen_neck_cocohead_seed456/metrics.json","s0_frozen_006_relationdetr_s0frozen_neck_cocohead_seed456","other","456","val","val/mAP",0.713587,"UNKNOWN","60125f10c55d",1782879930.0069463
"experiments/baselines/s0_frozen_006_relationdetr_s0frozen_neck_cocohead_seed456/metrics.json","s0_frozen_006_relationdetr_s0frozen_neck_cocohead_seed456","other","456","val","val/mAP_50",0.836,"UNKNOWN","60125f10c55d",1782879930.0069463
"experiments/baselines/s0_frozen_006_relationdetr_s0frozen_neck_cocohead_seed456/metrics.json","s0_frozen_006_relationdetr_s0frozen_neck_cocohead_seed456","other","456","val","val/mAP_75",0.766,"UNKNOWN","60125f10c55d",1782879930.0069463
"experiments/hand2det_dev/_identity_ctrl_4ch_real_seed123/metrics.json","_identity_ctrl_4ch_real_seed123","other","123","val","best_is_init",True,"experiments/hand2det_dev/_identity_ctrl_4ch_real_seed123/config.yaml","0ea33cac6532",1785258020.7655582
"experiments/hand2det_dev/_identity_ctrl_4ch_real_seed123/metrics.json","_identity_ctrl_4ch_real_seed123","other","123","val","delta_detection",0.0,"experiments/hand2det_dev/_identity_ctrl_4ch_real_seed123/config.yaml","0ea33cac6532",1785258020.7655582
"experiments/hand2det_dev/_identity_ctrl_4ch_real_seed123/metrics.json","_identity_ctrl_4ch_real_seed123","other","123","val","epoch",-1,"experiments/hand2det_dev/_identity_ctrl_4ch_real_seed123/config.yaml","0ea33cac6532",1785258020.7655582
"experiments/hand2det_dev/_identity_ctrl_4ch_real_seed123/metrics.json","_identity_ctrl_4ch_real_seed123","other","123","val","final_epoch",-1,"experiments/hand2det_dev/_identity_ctrl_4ch_real_seed123/config.yaml","0ea33cac6532",1785258020.7655582
"experiments/hand2det_dev/_identity_ctrl_4ch_real_seed123/metrics.json","_identity_ctrl_4ch_real_seed123","other","123","val","final_mAP",0.7291778095772903,"experiments/hand2det_dev/_identity_ctrl_4ch_real_seed123/config.yaml","0ea33cac6532",1785258020.7655582
"experiments/hand2det_dev/_identity_ctrl_4ch_real_seed123/metrics.json","_identity_ctrl_4ch_real_seed123","other","123","val","init_mAP",0.7291778095772903,"experiments/hand2det_dev/_identity_ctrl_4ch_real_seed123/config.yaml","0ea33cac6532",1785258020.7655582
"experiments/hand2det_dev/_identity_ctrl_4ch_real_seed123/metrics.json","_identity_ctrl_4ch_real_seed123","other","123","val","inject_grad_seen",False,"experiments/hand2det_dev/_identity_ctrl_4ch_real_seed123/config.yaml","0ea33cac6532",1785258020.7655582
"experiments/hand2det_dev/_identity_ctrl_4ch_real_seed123/metrics.json","_identity_ctrl_4ch_real_seed123","other","123","val","mAP",0.7291778095772903,"experiments/hand2det_dev/_identity_ctrl_4ch_real_seed123/config.yaml","0ea33cac6532",1785258020.7655582
"experiments/hand2det_dev/_identity_ctrl_4ch_real_seed42/metrics.json","_identity_ctrl_4ch_real_seed42","other","42","val","best_is_init",True,"experiments/hand2det_dev/_identity_ctrl_4ch_real_seed42/config.yaml","0ea33cac6532",1785257633.8524187
"experiments/hand2det_dev/_identity_ctrl_4ch_real_seed42/metrics.json","_identity_ctrl_4ch_real_seed42","other","42","val","delta_detection",0.0,"experiments/hand2det_dev/_identity_ctrl_4ch_real_seed42/config.yaml","0ea33cac6532",1785257633.8524187
"experiments/hand2det_dev/_identity_ctrl_4ch_real_seed42/metrics.json","_identity_ctrl_4ch_real_seed42","other","42","val","epoch",-1,"experiments/hand2det_dev/_identity_ctrl_4ch_real_seed42/config.yaml","0ea33cac6532",1785257633.8524187
"experiments/hand2det_dev/_identity_ctrl_4ch_real_seed42/metrics.json","_identity_ctrl_4ch_real_seed42","other","42","val","final_epoch",-1,"experiments/hand2det_dev/_identity_ctrl_4ch_real_seed42/config.yaml","0ea33cac6532",1785257633.8524187
"experiments/hand2det_dev/_identity_ctrl_4ch_real_seed42/metrics.json","_identity_ctrl_4ch_real_seed42","other","42","val","final_mAP",0.7302938994613697,"experiments/hand2det_dev/_identity_ctrl_4ch_real_seed42/config.yaml","0ea33cac6532",1785257633.8524187
"experiments/hand2det_dev/_identity_ctrl_4ch_real_seed42/metrics.json","_identity_ctrl_4ch_real_seed42","other","42","val","init_mAP",0.7302938994613697,"experiments/hand2det_dev/_identity_ctrl_4ch_real_seed42/config.yaml","0ea33cac6532",1785257633.8524187
"experiments/hand2det_dev/_identity_ctrl_4ch_real_seed42/metrics.json","_identity_ctrl_4ch_real_seed42","other","42","val","inject_grad_seen",False,"experiments/hand2det_dev/_identity_ctrl_4ch_real_seed42/config.yaml","0ea33cac6532",1785257633.8524187
"experiments/hand2det_dev/_identity_ctrl_4ch_real_seed42/metrics.json","_identity_ctrl_4ch_real_seed42","other","42","val","mAP",0.7302938994613697,"experiments/hand2det_dev/_identity_ctrl_4ch_real_seed42/config.yaml","0ea33cac6532",1785257633.8524187
"experiments/hand2det_dev/_identity_ctrl_4ch_real_seed456/metrics.json","_identity_ctrl_4ch_real_seed456","other","456","val","best_is_init",True,"experiments/hand2det_dev/_identity_ctrl_4ch_real_seed456/config.yaml","0ea33cac6532",1785258405.5390909
"experiments/hand2det_dev/_identity_ctrl_4ch_real_seed456/metrics.json","_identity_ctrl_4ch_real_seed456","other","456","val","delta_detection",0.0,"experiments/hand2det_dev/_identity_ctrl_4ch_real_seed456/config.yaml","0ea33cac6532",1785258405.5390909
"experiments/hand2det_dev/_identity_ctrl_4ch_real_seed456/metrics.json","_identity_ctrl_4ch_real_seed456","other","456","val","epoch",-1,"experiments/hand2det_dev/_identity_ctrl_4ch_real_seed456/config.yaml","0ea33cac6532",1785258405.5390909
"experiments/hand2det_dev/_identity_ctrl_4ch_real_seed456/metrics.json","_identity_ctrl_4ch_real_seed456","other","456","val","final_epoch",-1,"experiments/hand2det_dev/_identity_ctrl_4ch_real_seed456/config.yaml","0ea33cac6532",1785258405.5390909
"experiments/hand2det_dev/_identity_ctrl_4ch_real_seed456/metrics.json","_identity_ctrl_4ch_real_seed456","other","456","val","final_mAP",0.721658691470358,"experiments/hand2det_dev/_identity_ctrl_4ch_real_seed456/config.yaml","0ea33cac6532",1785258405.5390909
"experiments/hand2det_dev/_identity_ctrl_4ch_real_seed456/metrics.json","_identity_ctrl_4ch_real_seed456","other","456","val","init_mAP",0.721658691470358,"experiments/hand2det_dev/_identity_ctrl_4ch_real_seed456/config.yaml","0ea33cac6532",1785258405.5390909
"experiments/hand2det_dev/_identity_ctrl_4ch_real_seed456/metrics.json","_identity_ctrl_4ch_real_seed456","other","456","val","inject_grad_seen",False,"experiments/hand2det_dev/_identity_ctrl_4ch_real_seed456/config.yaml","0ea33cac6532",1785258405.5390909
"experiments/hand2det_dev/_identity_ctrl_4ch_real_seed456/metrics.json","_identity_ctrl_4ch_real_seed456","other","456","val","mAP",0.721658691470358,"experiments/hand2det_dev/_identity_ctrl_4ch_real_seed456/config.yaml","0ea33cac6532",1785258405.5390909
"experiments/hand2det_dev/_identity_ctrl_4ch_seed123/metrics.json","_identity_ctrl_4ch_seed123","other","123","val","best_is_init",True,"experiments/hand2det_dev/_identity_ctrl_4ch_seed123/config.yaml","0ea33cac6532",1785233367.0928216
"experiments/hand2det_dev/_identity_ctrl_4ch_seed123/metrics.json","_identity_ctrl_4ch_seed123","other","123","val","delta_detection",0.0,"experiments/hand2det_dev/_identity_ctrl_4ch_seed123/config.yaml","0ea33cac6532",1785233367.0928216
"experiments/hand2det_dev/_identity_ctrl_4ch_seed123/metrics.json","_identity_ctrl_4ch_seed123","other","123","val","epoch",-1,"experiments/hand2det_dev/_identity_ctrl_4ch_seed123/config.yaml","0ea33cac6532",1785233367.0928216
"experiments/hand2det_dev/_identity_ctrl_4ch_seed123/metrics.json","_identity_ctrl_4ch_seed123","other","123","val","final_epoch",-1,"experiments/hand2det_dev/_identity_ctrl_4ch_seed123/config.yaml","0ea33cac6532",1785233367.0928216
"experiments/hand2det_dev/_identity_ctrl_4ch_seed123/metrics.json","_identity_ctrl_4ch_seed123","other","123","val","final_mAP",0.7291778095772903,"experiments/hand2det_dev/_identity_ctrl_4ch_seed123/config.yaml","0ea33cac6532",1785233367.0928216
"experiments/hand2det_dev/_identity_ctrl_4ch_seed123/metrics.json","_identity_ctrl_4ch_seed123","other","123","val","init_mAP",0.7291778095772903,"experiments/hand2det_dev/_identity_ctrl_4ch_seed123/config.yaml","0ea33cac6532",1785233367.0928216
"experiments/hand2det_dev/_identity_ctrl_4ch_seed123/metrics.json","_identity_ctrl_4ch_seed123","other","123","val","inject_grad_seen",False,"experiments/hand2det_dev/_identity_ctrl_4ch_seed123/config.yaml","0ea33cac6532",1785233367.0928216
"experiments/hand2det_dev/_identity_ctrl_4ch_seed123/metrics.json","_identity_ctrl_4ch_seed123","other","123","val","mAP",0.7291778095772903,"experiments/hand2det_dev/_identity_ctrl_4ch_seed123/config.yaml","0ea33cac6532",1785233367.0928216
"experiments/hand2det_dev/_identity_ctrl_4ch_seed42/metrics.json","_identity_ctrl_4ch_seed42","other","42","val","best_is_init",True,"experiments/hand2det_dev/_identity_ctrl_4ch_seed42/config.yaml","0ea33cac6532",1785232999.7582817
"experiments/hand2det_dev/_identity_ctrl_4ch_seed42/metrics.json","_identity_ctrl_4ch_seed42","other","42","val","delta_detection",0.0,"experiments/hand2det_dev/_identity_ctrl_4ch_seed42/config.yaml","0ea33cac6532",1785232999.7582817
"experiments/hand2det_dev/_identity_ctrl_4ch_seed42/metrics.json","_identity_ctrl_4ch_seed42","other","42","val","epoch",-1,"experiments/hand2det_dev/_identity_ctrl_4ch_seed42/config.yaml","0ea33cac6532",1785232999.7582817
"experiments/hand2det_dev/_identity_ctrl_4ch_seed42/metrics.json","_identity_ctrl_4ch_seed42","other","42","val","final_epoch",-1,"experiments/hand2det_dev/_identity_ctrl_4ch_seed42/config.yaml","0ea33cac6532",1785232999.7582817
"experiments/hand2det_dev/_identity_ctrl_4ch_seed42/metrics.json","_identity_ctrl_4ch_seed42","other","42","val","final_mAP",0.7302938994613697,"experiments/hand2det_dev/_identity_ctrl_4ch_seed42/config.yaml","0ea33cac6532",1785232999.7582817
"experiments/hand2det_dev/_identity_ctrl_4ch_seed42/metrics.json","_identity_ctrl_4ch_seed42","other","42","val","init_mAP",0.7302938994613697,"experiments/hand2det_dev/_identity_ctrl_4ch_seed42/config.yaml","0ea33cac6532",1785232999.7582817
"experiments/hand2det_dev/_identity_ctrl_4ch_seed42/metrics.json","_identity_ctrl_4ch_seed42","other","42","val","inject_grad_seen",False,"experiments/hand2det_dev/_identity_ctrl_4ch_seed42/config.yaml","0ea33cac6532",1785232999.7582817
"experiments/hand2det_dev/_identity_ctrl_4ch_seed42/metrics.json","_identity_ctrl_4ch_seed42","other","42","val","mAP",0.7302938994613697,"experiments/hand2det_dev/_identity_ctrl_4ch_seed42/config.yaml","0ea33cac6532",1785232999.7582817
"experiments/hand2det_dev/_identity_ctrl_4ch_seed456/metrics.json","_identity_ctrl_4ch_seed456","other","456","val","best_is_init",True,"experiments/hand2det_dev/_identity_ctrl_4ch_seed456/config.yaml","0ea33cac6532",1785233733.6991796
"experiments/hand2det_dev/_identity_ctrl_4ch_seed456/metrics.json","_identity_ctrl_4ch_seed456","other","456","val","delta_detection",0.0,"experiments/hand2det_dev/_identity_ctrl_4ch_seed456/config.yaml","0ea33cac6532",1785233733.6991796
"experiments/hand2det_dev/_identity_ctrl_4ch_seed456/metrics.json","_identity_ctrl_4ch_seed456","other","456","val","epoch",-1,"experiments/hand2det_dev/_identity_ctrl_4ch_seed456/config.yaml","0ea33cac6532",1785233733.6991796
"experiments/hand2det_dev/_identity_ctrl_4ch_seed456/metrics.json","_identity_ctrl_4ch_seed456","other","456","val","final_epoch",-1,"experiments/hand2det_dev/_identity_ctrl_4ch_seed456/config.yaml","0ea33cac6532",1785233733.6991796
"experiments/hand2det_dev/_identity_ctrl_4ch_seed456/metrics.json","_identity_ctrl_4ch_seed456","other","456","val","final_mAP",0.721658691470358,"experiments/hand2det_dev/_identity_ctrl_4ch_seed456/config.yaml","0ea33cac6532",1785233733.6991796
"experiments/hand2det_dev/_identity_ctrl_4ch_seed456/metrics.json","_identity_ctrl_4ch_seed456","other","456","val","init_mAP",0.721658691470358,"experiments/hand2det_dev/_identity_ctrl_4ch_seed456/config.yaml","0ea33cac6532",1785233733.6991796
"experiments/hand2det_dev/_identity_ctrl_4ch_seed456/metrics.json","_identity_ctrl_4ch_seed456","other","456","val","inject_grad_seen",False,"experiments/hand2det_dev/_identity_ctrl_4ch_seed456/config.yaml","0ea33cac6532",1785233733.6991796
"experiments/hand2det_dev/_identity_ctrl_4ch_seed456/metrics.json","_identity_ctrl_4ch_seed456","other","456","val","mAP",0.721658691470358,"experiments/hand2det_dev/_identity_ctrl_4ch_seed456/config.yaml","0ea33cac6532",1785233733.6991796
"experiments/hand2det_dev/_identity_ctrl_5ch_seed123/metrics.json","_identity_ctrl_5ch_seed123","other","123","val","best_is_init",True,"experiments/hand2det_dev/_identity_ctrl_5ch_seed123/config.yaml","0ea33cac6532",1785234467.8878572
"experiments/hand2det_dev/_identity_ctrl_5ch_seed123/metrics.json","_identity_ctrl_5ch_seed123","other","123","val","delta_detection",0.0,"experiments/hand2det_dev/_identity_ctrl_5ch_seed123/config.yaml","0ea33cac6532",1785234467.8878572
"experiments/hand2det_dev/_identity_ctrl_5ch_seed123/metrics.json","_identity_ctrl_5ch_seed123","other","123","val","epoch",-1,"experiments/hand2det_dev/_identity_ctrl_5ch_seed123/config.yaml","0ea33cac6532",1785234467.8878572
"experiments/hand2det_dev/_identity_ctrl_5ch_seed123/metrics.json","_identity_ctrl_5ch_seed123","other","123","val","final_epoch",-1,"experiments/hand2det_dev/_identity_ctrl_5ch_seed123/config.yaml","0ea33cac6532",1785234467.8878572
"experiments/hand2det_dev/_identity_ctrl_5ch_seed123/metrics.json","_identity_ctrl_5ch_seed123","other","123","val","final_mAP",0.7291778095772903,"experiments/hand2det_dev/_identity_ctrl_5ch_seed123/config.yaml","0ea33cac6532",1785234467.8878572
"experiments/hand2det_dev/_identity_ctrl_5ch_seed123/metrics.json","_identity_ctrl_5ch_seed123","other","123","val","init_mAP",0.7291778095772903,"experiments/hand2det_dev/_identity_ctrl_5ch_seed123/config.yaml","0ea33cac6532",1785234467.8878572
"experiments/hand2det_dev/_identity_ctrl_5ch_seed123/metrics.json","_identity_ctrl_5ch_seed123","other","123","val","inject_grad_seen",False,"experiments/hand2det_dev/_identity_ctrl_5ch_seed123/config.yaml","0ea33cac6532",1785234467.8878572
"experiments/hand2det_dev/_identity_ctrl_5ch_seed123/metrics.json","_identity_ctrl_5ch_seed123","other","123","val","mAP",0.7291778095772903,"experiments/hand2det_dev/_identity_ctrl_5ch_seed123/config.yaml","0ea33cac6532",1785234467.8878572
"experiments/hand2det_dev/_identity_ctrl_5ch_seed42/metrics.json","_identity_ctrl_5ch_seed42","other","42","val","best_is_init",True,"experiments/hand2det_dev/_identity_ctrl_5ch_seed42/config.yaml","0ea33cac6532",1785234102.485437
"experiments/hand2det_dev/_identity_ctrl_5ch_seed42/metrics.json","_identity_ctrl_5ch_seed42","other","42","val","delta_detection",0.0,"experiments/hand2det_dev/_identity_ctrl_5ch_seed42/config.yaml","0ea33cac6532",1785234102.485437
"experiments/hand2det_dev/_identity_ctrl_5ch_seed42/metrics.json","_identity_ctrl_5ch_seed42","other","42","val","epoch",-1,"experiments/hand2det_dev/_identity_ctrl_5ch_seed42/config.yaml","0ea33cac6532",1785234102.485437
"experiments/hand2det_dev/_identity_ctrl_5ch_seed42/metrics.json","_identity_ctrl_5ch_seed42","other","42","val","final_epoch",-1,"experiments/hand2det_dev/_identity_ctrl_5ch_seed42/config.yaml","0ea33cac6532",1785234102.485437
"experiments/hand2det_dev/_identity_ctrl_5ch_seed42/metrics.json","_identity_ctrl_5ch_seed42","other","42","val","final_mAP",0.7302938994613697,"experiments/hand2det_dev/_identity_ctrl_5ch_seed42/config.yaml","0ea33cac6532",1785234102.485437
"experiments/hand2det_dev/_identity_ctrl_5ch_seed42/metrics.json","_identity_ctrl_5ch_seed42","other","42","val","init_mAP",0.7302938994613697,"experiments/hand2det_dev/_identity_ctrl_5ch_seed42/config.yaml","0ea33cac6532",1785234102.485437
"experiments/hand2det_dev/_identity_ctrl_5ch_seed42/metrics.json","_identity_ctrl_5ch_seed42","other","42","val","inject_grad_seen",False,"experiments/hand2det_dev/_identity_ctrl_5ch_seed42/config.yaml","0ea33cac6532",1785234102.485437
"experiments/hand2det_dev/_identity_ctrl_5ch_seed42/metrics.json","_identity_ctrl_5ch_seed42","other","42","val","mAP",0.7302938994613697,"experiments/hand2det_dev/_identity_ctrl_5ch_seed42/config.yaml","0ea33cac6532",1785234102.485437
"experiments/hand2det_dev/_identity_ctrl_5ch_seed456/metrics.json","_identity_ctrl_5ch_seed456","other","456","val","best_is_init",True,"experiments/hand2det_dev/_identity_ctrl_5ch_seed456/config.yaml","0ea33cac6532",1785234834.0063186
"experiments/hand2det_dev/_identity_ctrl_5ch_seed456/metrics.json","_identity_ctrl_5ch_seed456","other","456","val","delta_detection",0.0,"experiments/hand2det_dev/_identity_ctrl_5ch_seed456/config.yaml","0ea33cac6532",1785234834.0063186
"experiments/hand2det_dev/_identity_ctrl_5ch_seed456/metrics.json","_identity_ctrl_5ch_seed456","other","456","val","epoch",-1,"experiments/hand2det_dev/_identity_ctrl_5ch_seed456/config.yaml","0ea33cac6532",1785234834.0063186
"experiments/hand2det_dev/_identity_ctrl_5ch_seed456/metrics.json","_identity_ctrl_5ch_seed456","other","456","val","final_epoch",-1,"experiments/hand2det_dev/_identity_ctrl_5ch_seed456/config.yaml","0ea33cac6532",1785234834.0063186
"experiments/hand2det_dev/_identity_ctrl_5ch_seed456/metrics.json","_identity_ctrl_5ch_seed456","other","456","val","final_mAP",0.721658691470358,"experiments/hand2det_dev/_identity_ctrl_5ch_seed456/config.yaml","0ea33cac6532",1785234834.0063186
"experiments/hand2det_dev/_identity_ctrl_5ch_seed456/metrics.json","_identity_ctrl_5ch_seed456","other","456","val","init_mAP",0.721658691470358,"experiments/hand2det_dev/_identity_ctrl_5ch_seed456/config.yaml","0ea33cac6532",1785234834.0063186
"experiments/hand2det_dev/_identity_ctrl_5ch_seed456/metrics.json","_identity_ctrl_5ch_seed456","other","456","val","inject_grad_seen",False,"experiments/hand2det_dev/_identity_ctrl_5ch_seed456/config.yaml","0ea33cac6532",1785234834.0063186
"experiments/hand2det_dev/_identity_ctrl_5ch_seed456/metrics.json","_identity_ctrl_5ch_seed456","other","456","val","mAP",0.721658691470358,"experiments/hand2det_dev/_identity_ctrl_5ch_seed456/config.yaml","0ea33cac6532",1785234834.0063186
"experiments/hand2det_dev/_identity_inj_4ch_real_seed123/metrics.json","_identity_inj_4ch_real_seed123","other","123","val","best_is_init",True,"experiments/hand2det_dev/_identity_inj_4ch_real_seed123/config.yaml","0ea33cac6532",1785257832.0988863
"experiments/hand2det_dev/_identity_inj_4ch_real_seed123/metrics.json","_identity_inj_4ch_real_seed123","other","123","val","delta_detection",0.0,"experiments/hand2det_dev/_identity_inj_4ch_real_seed123/config.yaml","0ea33cac6532",1785257832.0988863
"experiments/hand2det_dev/_identity_inj_4ch_real_seed123/metrics.json","_identity_inj_4ch_real_seed123","other","123","val","epoch",-1,"experiments/hand2det_dev/_identity_inj_4ch_real_seed123/config.yaml","0ea33cac6532",1785257832.0988863
"experiments/hand2det_dev/_identity_inj_4ch_real_seed123/metrics.json","_identity_inj_4ch_real_seed123","other","123","val","final_epoch",-1,"experiments/hand2det_dev/_identity_inj_4ch_real_seed123/config.yaml","0ea33cac6532",1785257832.0988863
"experiments/hand2det_dev/_identity_inj_4ch_real_seed123/metrics.json","_identity_inj_4ch_real_seed123","other","123","val","final_mAP",0.7291778095772903,"experiments/hand2det_dev/_identity_inj_4ch_real_seed123/config.yaml","0ea33cac6532",1785257832.0988863
"experiments/hand2det_dev/_identity_inj_4ch_real_seed123/metrics.json","_identity_inj_4ch_real_seed123","other","123","val","init_mAP",0.7291778095772903,"experiments/hand2det_dev/_identity_inj_4ch_real_seed123/config.yaml","0ea33cac6532",1785257832.0988863
"experiments/hand2det_dev/_identity_inj_4ch_real_seed123/metrics.json","_identity_inj_4ch_real_seed123","other","123","val","inject_grad_seen",False,"experiments/hand2det_dev/_identity_inj_4ch_real_seed123/config.yaml","0ea33cac6532",1785257832.0988863
"experiments/hand2det_dev/_identity_inj_4ch_real_seed123/metrics.json","_identity_inj_4ch_real_seed123","other","123","val","mAP",0.7291778095772903,"experiments/hand2det_dev/_identity_inj_4ch_real_seed123/config.yaml","0ea33cac6532",1785257832.0988863
"experiments/hand2det_dev/_identity_inj_4ch_real_seed42/metrics.json","_identity_inj_4ch_real_seed42","other","42","val","best_is_init",True,"experiments/hand2det_dev/_identity_inj_4ch_real_seed42/config.yaml","0ea33cac6532",1785257449.6620243
"experiments/hand2det_dev/_identity_inj_4ch_real_seed42/metrics.json","_identity_inj_4ch_real_seed42","other","42","val","delta_detection",0.0,"experiments/hand2det_dev/_identity_inj_4ch_real_seed42/config.yaml","0ea33cac6532",1785257449.6620243
"experiments/hand2det_dev/_identity_inj_4ch_real_seed42/metrics.json","_identity_inj_4ch_real_seed42","other","42","val","epoch",-1,"experiments/hand2det_dev/_identity_inj_4ch_real_seed42/config.yaml","0ea33cac6532",1785257449.6620243
"experiments/hand2det_dev/_identity_inj_4ch_real_seed42/metrics.json","_identity_inj_4ch_real_seed42","other","42","val","final_epoch",-1,"experiments/hand2det_dev/_identity_inj_4ch_real_seed42/config.yaml","0ea33cac6532",1785257449.6620243
"experiments/hand2det_dev/_identity_inj_4ch_real_seed42/metrics.json","_identity_inj_4ch_real_seed42","other","42","val","final_mAP",0.7302938994613697,"experiments/hand2det_dev/_identity_inj_4ch_real_seed42/config.yaml","0ea33cac6532",1785257449.6620243
"experiments/hand2det_dev/_identity_inj_4ch_real_seed42/metrics.json","_identity_inj_4ch_real_seed42","other","42","val","init_mAP",0.7302938994613697,"experiments/hand2det_dev/_identity_inj_4ch_real_seed42/config.yaml","0ea33cac6532",1785257449.6620243
"experiments/hand2det_dev/_identity_inj_4ch_real_seed42/metrics.json","_identity_inj_4ch_real_seed42","other","42","val","inject_grad_seen",False,"experiments/hand2det_dev/_identity_inj_4ch_real_seed42/config.yaml","0ea33cac6532",1785257449.6620243
"experiments/hand2det_dev/_identity_inj_4ch_real_seed42/metrics.json","_identity_inj_4ch_real_seed42","other","42","val","mAP",0.7302938994613697,"experiments/hand2det_dev/_identity_inj_4ch_real_seed42/config.yaml","0ea33cac6532",1785257449.6620243
"experiments/hand2det_dev/_identity_inj_4ch_real_seed456/metrics.json","_identity_inj_4ch_real_seed456","other","456","val","best_is_init",True,"experiments/hand2det_dev/_identity_inj_4ch_real_seed456/config.yaml","0ea33cac6532",1785258220.908244
"experiments/hand2det_dev/_identity_inj_4ch_real_seed456/metrics.json","_identity_inj_4ch_real_seed456","other","456","val","delta_detection",0.0,"experiments/hand2det_dev/_identity_inj_4ch_real_seed456/config.yaml","0ea33cac6532",1785258220.908244
"experiments/hand2det_dev/_identity_inj_4ch_real_seed456/metrics.json","_identity_inj_4ch_real_seed456","other","456","val","epoch",-1,"experiments/hand2det_dev/_identity_inj_4ch_real_seed456/config.yaml","0ea33cac6532",1785258220.908244
