[t1a] train clips=13  val clips=3  in_dim=5888  region_only=False  classes=9  device=cuda
[t1a] evidence dir: /home/ubuntu/slocal2/m2/experiments/transfer/t1a_region_mask_08_003_t1a_region_mask_08_seed456
[t1a][epoch 1/50] loss=2.7744  val_acc=0.6502  macroF1=0.2201  edit=15.48  segF1@50=0.18
[t1a][epoch 20/50] loss=0.3374  val_acc=0.9393  macroF1=0.7836  edit=43.84  segF1@50=0.49
[t1a][epoch 21/50] loss=0.3301  val_acc=0.9432  macroF1=0.8051  edit=43.49  segF1@50=0.48
[t1a][epoch 22/50] loss=0.3439  val_acc=0.9294  macroF1=0.7612  edit=42.05  segF1@50=0.44
[t1a][epoch 23/50] loss=0.3626  val_acc=0.9485  macroF1=0.8059  edit=33.52  segF1@50=0.41
[t1a][epoch 24/50] loss=0.3479  val_acc=0.9360  macroF1=0.7758  edit=42.30  segF1@50=0.46
[t1a][epoch 25/50] loss=0.3391  val_acc=0.9373  macroF1=0.7796  edit=37.90  segF1@50=0.43
[t1a][epoch 26/50] loss=0.3121  val_acc=0.9373  macroF1=0.7935  edit=40.74  segF1@50=0.44
[t1a][epoch 27/50] loss=0.2846  val_acc=0.9399  macroF1=0.7798  edit=39.89  segF1@50=0.45
[t1a][epoch 28/50] loss=0.2706  val_acc=0.9459  macroF1=0.7996  edit=38.03  segF1@50=0.45
[t1a][epoch 29/50] loss=0.2577  val_acc=0.9419  macroF1=0.7865  edit=37.12  segF1@50=0.44
[t1a][epoch 30/50] loss=0.2625  val_acc=0.9459  macroF1=0.7982  edit=37.96  segF1@50=0.45
[t1a][epoch 31/50] loss=0.2778  val_acc=0.9419  macroF1=0.7842  edit=40.81  segF1@50=0.46
[t1a][epoch 32/50] loss=0.2883  val_acc=0.9426  macroF1=0.7963  edit=29.95  segF1@50=0.34
[t1a][epoch 33/50] loss=0.2716  val_acc=0.9439  macroF1=0.7939  edit=33.45  segF1@50=0.40
[t1a][epoch 34/50] loss=0.2484  val_acc=0.9327  macroF1=0.7943  edit=38.29  segF1@50=0.43
[t1a][epoch 35/50] loss=0.2442  val_acc=0.9406  macroF1=0.7835  edit=34.40  segF1@50=0.41
[t1a][epoch 36/50] loss=0.2454  val_acc=0.9432  macroF1=0.8015  edit=37.78  segF1@50=0.45
[t1a][epoch 37/50] loss=0.2501  val_acc=0.9393  macroF1=0.7838  edit=35.69  segF1@50=0.41
[t1a][epoch 38/50] loss=0.2306  val_acc=0.9452  macroF1=0.8012  edit=37.90  segF1@50=0.45
[t1a][epoch 39/50] loss=0.2150  val_acc=0.9446  macroF1=0.7955  edit=37.04  segF1@50=0.44
[t1a][epoch 40/50] loss=0.2100  val_acc=0.9399  macroF1=0.7967  edit=33.56  segF1@50=0.38
[t1a][epoch 41/50] loss=0.2053  val_acc=0.9386  macroF1=0.7853  edit=36.22  segF1@50=0.42
[t1a][epoch 42/50] loss=0.2030  val_acc=0.9446  macroF1=0.7986  edit=34.66  segF1@50=0.40
[t1a][epoch 43/50] loss=0.1931  val_acc=0.9413  macroF1=0.7939  edit=37.17  segF1@50=0.43
[t1a][epoch 44/50] loss=0.1915  val_acc=0.9439  macroF1=0.7985  edit=31.25  segF1@50=0.38
[t1a][epoch 45/50] loss=0.1880  val_acc=0.9380  macroF1=0.7924  edit=30.09  segF1@50=0.36
[t1a][epoch 46/50] loss=0.1851  val_acc=0.9452  macroF1=0.8016  edit=32.85  segF1@50=0.41
[t1a][epoch 47/50] loss=0.1811  val_acc=0.9419  macroF1=0.7876  edit=31.06  segF1@50=0.38
[t1a][epoch 48/50] loss=0.1825  val_acc=0.9439  macroF1=0.8042  edit=34.85  segF1@50=0.41
[t1a][epoch 49/50] loss=0.1852  val_acc=0.9373  macroF1=0.7895  edit=31.16  segF1@50=0.36
[t1a][epoch 50/50] loss=0.1875  val_acc=0.9426  macroF1=0.8045  edit=31.64  segF1@50=0.37
[t1a] best @epoch 23: acc=0.9485 macroF1=0.8059
[t1a] evidence written -> /home/ubuntu/slocal2/m2/experiments/transfer/t1a_region_mask_08_003_t1a_region_mask_08_seed456
