[t1a] train clips=13  val clips=3  in_dim=5903  region_only=False  classes=9  device=cuda
[t1a] evidence dir: /home/ubuntu/slocal2/m2/experiments/transfer/t1a_b2a_combined_001_t1a_b2a_combined_seed42
[t1a][epoch 1/50] loss=3.1329  val_acc=0.4152  macroF1=0.1151  edit=34.12  segF1@50=0.22
[t1a][epoch 33/50] loss=0.2470  val_acc=0.9452  macroF1=0.8011  edit=35.29  segF1@50=0.41
[t1a][epoch 34/50] loss=0.2513  val_acc=0.9399  macroF1=0.7839  edit=37.78  segF1@50=0.44
[t1a][epoch 35/50] loss=0.2788  val_acc=0.9452  macroF1=0.7985  edit=33.27  segF1@50=0.39
[t1a][epoch 36/50] loss=0.2542  val_acc=0.9426  macroF1=0.7897  edit=32.38  segF1@50=0.40
[t1a][epoch 37/50] loss=0.2432  val_acc=0.9426  macroF1=0.7998  edit=33.33  segF1@50=0.37
[t1a][epoch 38/50] loss=0.2344  val_acc=0.9419  macroF1=0.7925  edit=31.45  segF1@50=0.38
[t1a][epoch 39/50] loss=0.2388  val_acc=0.9406  macroF1=0.7935  edit=32.03  segF1@50=0.36
[t1a][epoch 40/50] loss=0.2338  val_acc=0.9419  macroF1=0.7946  edit=32.11  segF1@50=0.38
[t1a][epoch 41/50] loss=0.2180  val_acc=0.9413  macroF1=0.7926  edit=30.40  segF1@50=0.35
[t1a][epoch 42/50] loss=0.2086  val_acc=0.9426  macroF1=0.7948  edit=31.17  segF1@50=0.37
[t1a][epoch 43/50] loss=0.1998  val_acc=0.9432  macroF1=0.7960  edit=33.66  segF1@50=0.40
[t1a][epoch 44/50] loss=0.1969  val_acc=0.9419  macroF1=0.7946  edit=31.60  segF1@50=0.38
[t1a][epoch 45/50] loss=0.1940  val_acc=0.9413  macroF1=0.7940  edit=34.76  segF1@50=0.40
[t1a][epoch 46/50] loss=0.1909  val_acc=0.9413  macroF1=0.7898  edit=36.51  segF1@50=0.42
[t1a][epoch 47/50] loss=0.1886  val_acc=0.9452  macroF1=0.8025  edit=34.90  segF1@50=0.41
[t1a][epoch 48/50] loss=0.1876  val_acc=0.9386  macroF1=0.7845  edit=35.18  segF1@50=0.41
[t1a][epoch 49/50] loss=0.1994  val_acc=0.9432  macroF1=0.8061  edit=32.48  segF1@50=0.37
[t1a][epoch 50/50] loss=0.2190  val_acc=0.9380  macroF1=0.7796  edit=32.55  segF1@50=0.38
[t1a] best @epoch 24: acc=0.9452 macroF1=0.8028
[t1a] evidence written -> /home/ubuntu/slocal2/m2/experiments/transfer/t1a_b2a_combined_001_t1a_b2a_combined_seed42
