[t1a] train clips=13  val clips=3  in_dim=5888  region_only=False  classes=9  device=cuda
[t1a] evidence dir: /home/ubuntu/slocal2/m2/experiments/transfer/t1a_region_mask_05_002_t1a_region_mask_05_seed123
[t1a][epoch 1/50] loss=2.6138  val_acc=0.6851  macroF1=0.2300  edit=19.29  segF1@50=0.15
[t1a][epoch 2/50] loss=1.4789  val_acc=0.6746  macroF1=0.2275  edit=23.00  segF1@50=0.16
[t1a][epoch 3/50] loss=1.1143  val_acc=0.6865  macroF1=0.2410  edit=31.33  segF1@50=0.23
[t1a][epoch 4/50] loss=0.9239  val_acc=0.8178  macroF1=0.4693  edit=28.63  segF1@50=0.21
[t1a][epoch 5/50] loss=0.7943  val_acc=0.8884  macroF1=0.6523  edit=36.81  segF1@50=0.32
[t1a][epoch 6/50] loss=0.6672  val_acc=0.8911  macroF1=0.6545  edit=38.61  segF1@50=0.35
[t1a][epoch 7/50] loss=0.7088  val_acc=0.9122  macroF1=0.7083  edit=41.79  segF1@50=0.40
[t1a][epoch 8/50] loss=0.6497  val_acc=0.9182  macroF1=0.7090  edit=31.75  segF1@50=0.33
[t1a][epoch 9/50] loss=0.5800  val_acc=0.9353  macroF1=0.7667  edit=37.81  segF1@50=0.44
[t1a][epoch 10/50] loss=0.5153  val_acc=0.9307  macroF1=0.7537  edit=34.61  segF1@50=0.40
[t1a][epoch 11/50] loss=0.4746  val_acc=0.9294  macroF1=0.7565  edit=39.08  segF1@50=0.41
[t1a][epoch 12/50] loss=0.4355  val_acc=0.9340  macroF1=0.7678  edit=35.90  segF1@50=0.40
[t1a][epoch 13/50] loss=0.4186  val_acc=0.9406  macroF1=0.7863  edit=32.11  segF1@50=0.38
[t1a][epoch 14/50] loss=0.4092  val_acc=0.9274  macroF1=0.7563  edit=40.32  segF1@50=0.42
[t1a][epoch 15/50] loss=0.4309  val_acc=0.9459  macroF1=0.8043  edit=31.52  segF1@50=0.40
[t1a][epoch 16/50] loss=0.4096  val_acc=0.9274  macroF1=0.7541  edit=39.90  segF1@50=0.42
[t1a][epoch 17/50] loss=0.3948  val_acc=0.9426  macroF1=0.7956  edit=32.06  segF1@50=0.38
[t1a][epoch 18/50] loss=0.3659  val_acc=0.9386  macroF1=0.7837  edit=39.40  segF1@50=0.45
[t1a][epoch 19/50] loss=0.3529  val_acc=0.9426  macroF1=0.7932  edit=34.09  segF1@50=0.40
[t1a][epoch 20/50] loss=0.3263  val_acc=0.9426  macroF1=0.7960  edit=37.17  segF1@50=0.42
[t1a][epoch 21/50] loss=0.3088  val_acc=0.9419  macroF1=0.7866  edit=31.31  segF1@50=0.38
[t1a][epoch 22/50] loss=0.3012  val_acc=0.9465  macroF1=0.7990  edit=37.46  segF1@50=0.44
[t1a][epoch 23/50] loss=0.2916  val_acc=0.9360  macroF1=0.7818  edit=35.51  segF1@50=0.40
[t1a][epoch 24/50] loss=0.2999  val_acc=0.9485  macroF1=0.8033  edit=37.12  segF1@50=0.44
[t1a][epoch 25/50] loss=0.2891  val_acc=0.9386  macroF1=0.7809  edit=32.68  segF1@50=0.39
[t1a][epoch 26/50] loss=0.2889  val_acc=0.9446  macroF1=0.7964  edit=35.44  segF1@50=0.41
[t1a][epoch 27/50] loss=0.3049  val_acc=0.9360  macroF1=0.7721  edit=34.44  segF1@50=0.40
[t1a][epoch 28/50] loss=0.3135  val_acc=0.9419  macroF1=0.7926  edit=32.06  segF1@50=0.38
[t1a][epoch 29/50] loss=0.2756  val_acc=0.9452  macroF1=0.7996  edit=36.30  segF1@50=0.43
[t1a][epoch 30/50] loss=0.2582  val_acc=0.9419  macroF1=0.7973  edit=28.56  segF1@50=0.35
[t1a][epoch 31/50] loss=0.2488  val_acc=0.9452  macroF1=0.7964  edit=34.40  segF1@50=0.41
[t1a][epoch 32/50] loss=0.2350  val_acc=0.9446  macroF1=0.7971  edit=30.09  segF1@50=0.37
[t1a][epoch 33/50] loss=0.2290  val_acc=0.9419  macroF1=0.7952  edit=29.16  segF1@50=0.36
[t1a][epoch 34/50] loss=0.2225  val_acc=0.9426  macroF1=0.7919  edit=30.34  segF1@50=0.37
[t1a][epoch 35/50] loss=0.2176  val_acc=0.9439  macroF1=0.8007  edit=30.74  segF1@50=0.39
[t1a][epoch 36/50] loss=0.2166  val_acc=0.9413  macroF1=0.7906  edit=29.16  segF1@50=0.35
[t1a][epoch 37/50] loss=0.2106  val_acc=0.9426  macroF1=0.7978  edit=28.25  segF1@50=0.35
[t1a][epoch 38/50] loss=0.2059  val_acc=0.9386  macroF1=0.7874  edit=29.11  segF1@50=0.33
[t1a][epoch 39/50] loss=0.1986  val_acc=0.9426  macroF1=0.7967  edit=27.77  segF1@50=0.35
