[t1a] train clips=13  val clips=3  in_dim=5888  region_only=False  classes=9  device=cuda
[t1a] evidence dir: /home/ubuntu/slocal2/m2/experiments/transfer/t1a_region_mask_01_003_t1a_region_mask_01_seed456
[t1a][epoch 1/50] loss=2.7755  val_acc=0.5822  macroF1=0.1958  edit=17.39  segF1@50=0.20
[t1a][epoch 2/50] loss=1.7311  val_acc=0.6825  macroF1=0.2304  edit=29.78  segF1@50=0.26
[t1a][epoch 3/50] loss=1.1917  val_acc=0.6812  macroF1=0.2286  edit=28.92  segF1@50=0.25
[t1a][epoch 4/50] loss=0.9938  val_acc=0.8033  macroF1=0.5051  edit=30.56  segF1@50=0.24
[t1a][epoch 5/50] loss=0.8745  val_acc=0.8482  macroF1=0.5489  edit=35.08  segF1@50=0.25
[t1a][epoch 6/50] loss=0.7565  val_acc=0.8601  macroF1=0.5691  edit=36.13  segF1@50=0.33
[t1a][epoch 7/50] loss=0.6582  val_acc=0.8752  macroF1=0.6196  edit=38.89  segF1@50=0.38
[t1a][epoch 8/50] loss=0.5978  val_acc=0.9116  macroF1=0.7165  edit=41.62  segF1@50=0.40
[t1a][epoch 9/50] loss=0.6652  val_acc=0.9109  macroF1=0.6984  edit=27.41  segF1@50=0.28
[t1a][epoch 10/50] loss=0.6170  val_acc=0.9109  macroF1=0.7443  edit=25.02  segF1@50=0.30
[t1a][epoch 11/50] loss=0.5928  val_acc=0.9109  macroF1=0.7442  edit=38.41  segF1@50=0.35
[t1a][epoch 12/50] loss=0.5305  val_acc=0.9406  macroF1=0.7993  edit=38.49  segF1@50=0.45
[t1a][epoch 13/50] loss=0.5084  val_acc=0.9413  macroF1=0.7882  edit=39.19  segF1@50=0.45
[t1a][epoch 14/50] loss=0.5324  val_acc=0.9188  macroF1=0.7625  edit=48.92  segF1@50=0.48
[t1a][epoch 15/50] loss=0.4640  val_acc=0.9452  macroF1=0.8027  edit=34.78  segF1@50=0.43
[t1a][epoch 16/50] loss=0.4367  val_acc=0.9353  macroF1=0.7968  edit=40.33  segF1@50=0.40
[t1a][epoch 17/50] loss=0.3936  val_acc=0.9446  macroF1=0.7970  edit=40.15  segF1@50=0.46
[t1a][epoch 18/50] loss=0.3747  val_acc=0.9360  macroF1=0.7976  edit=41.41  segF1@50=0.42
[t1a][epoch 19/50] loss=0.3552  val_acc=0.9419  macroF1=0.7947  edit=40.28  segF1@50=0.45
[t1a][epoch 20/50] loss=0.3523  val_acc=0.9386  macroF1=0.8016  edit=40.14  segF1@50=0.42
[t1a][epoch 21/50] loss=0.3498  val_acc=0.9399  macroF1=0.7767  edit=38.15  segF1@50=0.44
[t1a][epoch 22/50] loss=0.3559  val_acc=0.9373  macroF1=0.7947  edit=37.01  segF1@50=0.38
