[t1a] train clips=13  val clips=3  in_dim=5903  region_only=False  classes=9  device=cuda
[t1a] evidence dir: /home/ubuntu/slocal2/m2/experiments/transfer/t1a_combined_oracle_noise_p020_001_t1a_combined_oracle_noise_p020_seed42
[t1a][epoch 1/50] loss=3.1358  val_acc=0.4119  macroF1=0.1127  edit=34.12  segF1@50=0.22
[t1a][epoch 43/50] loss=0.2567  val_acc=0.9426  macroF1=0.7922  edit=34.24  segF1@50=0.40
[t1a][epoch 44/50] loss=0.2275  val_acc=0.9432  macroF1=0.7960  edit=31.06  segF1@50=0.38
[t1a][epoch 45/50] loss=0.2142  val_acc=0.9432  macroF1=0.7971  edit=29.35  segF1@50=0.36
[t1a][epoch 46/50] loss=0.2064  val_acc=0.9426  macroF1=0.7945  edit=30.74  segF1@50=0.37
[t1a][epoch 47/50] loss=0.2003  val_acc=0.9439  macroF1=0.7976  edit=31.62  segF1@50=0.38
[t1a][epoch 48/50] loss=0.1945  val_acc=0.9419  macroF1=0.7940  edit=30.31  segF1@50=0.37
[t1a][epoch 49/50] loss=0.1903  val_acc=0.9419  macroF1=0.7940  edit=30.31  segF1@50=0.37
[t1a][epoch 50/50] loss=0.1859  val_acc=0.9426  macroF1=0.7942  edit=30.74  segF1@50=0.37
[t1a] best @epoch 30: acc=0.9459 macroF1=0.7952
[t1a] evidence written -> /home/ubuntu/slocal2/m2/experiments/transfer/t1a_combined_oracle_noise_p020_001_t1a_combined_oracle_noise_p020_seed42
