[t1a] train clips=13  val clips=3  in_dim=5903  region_only=False  classes=9  device=cuda
[t1a] evidence dir: /home/ubuntu/slocal2/m2/experiments/transfer/t1a_combined_oracle_noise_p030_003_t1a_combined_oracle_noise_p030_seed456
[t1a][epoch 1/50] loss=2.6854  val_acc=0.4627  macroF1=0.1405  edit=33.95  segF1@50=0.24
[t1a][epoch 37/50] loss=0.2194  val_acc=0.9393  macroF1=0.7886  edit=34.78  segF1@50=0.41
[t1a][epoch 38/50] loss=0.2211  val_acc=0.9432  macroF1=0.7967  edit=30.46  segF1@50=0.38
[t1a][epoch 39/50] loss=0.2167  val_acc=0.9399  macroF1=0.7889  edit=28.84  segF1@50=0.35
[t1a][epoch 40/50] loss=0.2194  val_acc=0.9413  macroF1=0.8000  edit=30.51  segF1@50=0.39
[t1a][epoch 41/50] loss=0.2259  val_acc=0.9340  macroF1=0.7800  edit=34.08  segF1@50=0.38
[t1a][epoch 42/50] loss=0.2253  val_acc=0.9399  macroF1=0.7950  edit=29.16  segF1@50=0.34
[t1a][epoch 43/50] loss=0.2099  val_acc=0.9419  macroF1=0.7941  edit=36.05  segF1@50=0.38
[t1a][epoch 44/50] loss=0.1984  val_acc=0.9419  macroF1=0.7913  edit=29.63  segF1@50=0.36
[t1a][epoch 45/50] loss=0.1933  val_acc=0.9413  macroF1=0.7936  edit=32.11  segF1@50=0.38
[t1a][epoch 46/50] loss=0.1857  val_acc=0.9426  macroF1=0.7942  edit=32.49  segF1@50=0.40
[t1a][epoch 47/50] loss=0.1834  val_acc=0.9386  macroF1=0.7872  edit=35.62  segF1@50=0.39
[t1a][epoch 48/50] loss=0.1814  val_acc=0.9393  macroF1=0.7900  edit=28.44  segF1@50=0.35
[t1a][epoch 49/50] loss=0.1748  val_acc=0.9399  macroF1=0.7890  edit=29.95  segF1@50=0.34
[t1a][epoch 50/50] loss=0.1752  val_acc=0.9426  macroF1=0.8005  edit=30.05  segF1@50=0.34
[t1a] best @epoch 22: acc=0.9472 macroF1=0.8022
[t1a] evidence written -> /home/ubuntu/slocal2/m2/experiments/transfer/t1a_combined_oracle_noise_p030_003_t1a_combined_oracle_noise_p030_seed456
