[t1a] train clips=13  val clips=3  in_dim=5888  region_only=False  classes=9  device=cuda
[t1a] evidence dir: /home/ubuntu/slocal2/m2/experiments/transfer/t1a_region_mask_14_001_t1a_region_mask_14_seed42
[t1a][epoch 1/50] loss=2.8879  val_acc=0.6620  macroF1=0.2307  edit=29.33  segF1@50=0.30
[t1a][epoch 2/50] loss=1.6372  val_acc=0.6785  macroF1=0.2300  edit=26.21  segF1@50=0.20
[t1a][epoch 3/50] loss=1.2401  val_acc=0.6759  macroF1=0.2273  edit=31.00  segF1@50=0.25
[t1a][epoch 4/50] loss=1.0551  val_acc=0.6871  macroF1=0.2473  edit=34.11  segF1@50=0.28
[t1a][epoch 5/50] loss=0.9006  val_acc=0.8488  macroF1=0.5637  edit=33.80  segF1@50=0.32
[t1a][epoch 6/50] loss=0.7702  val_acc=0.9261  macroF1=0.7476  edit=45.14  segF1@50=0.50
[t1a][epoch 7/50] loss=0.6519  val_acc=0.9267  macroF1=0.7546  edit=41.54  segF1@50=0.46
[t1a][epoch 8/50] loss=0.5702  val_acc=0.9281  macroF1=0.7572  edit=44.77  segF1@50=0.48
[t1a][epoch 9/50] loss=0.5885  val_acc=0.9320  macroF1=0.7643  edit=40.83  segF1@50=0.41
[t1a][epoch 10/50] loss=0.6502  val_acc=0.9281  macroF1=0.7660  edit=46.19  segF1@50=0.48
[t1a][epoch 11/50] loss=0.5198  val_acc=0.9366  macroF1=0.7884  edit=44.59  segF1@50=0.49
[t1a][epoch 12/50] loss=0.4731  val_acc=0.9439  macroF1=0.7850  edit=36.18  segF1@50=0.44
[t1a][epoch 13/50] loss=0.4539  val_acc=0.9360  macroF1=0.7854  edit=46.95  segF1@50=0.50
[t1a][epoch 14/50] loss=0.4277  val_acc=0.9380  macroF1=0.7785  edit=32.48  segF1@50=0.35
[t1a][epoch 15/50] loss=0.4068  val_acc=0.9373  macroF1=0.7924  edit=45.14  segF1@50=0.47
[t1a][epoch 16/50] loss=0.3802  val_acc=0.9439  macroF1=0.7952  edit=34.59  segF1@50=0.38
[t1a][epoch 17/50] loss=0.3702  val_acc=0.9413  macroF1=0.7985  edit=32.73  segF1@50=0.39
[t1a][epoch 18/50] loss=0.3574  val_acc=0.9406  macroF1=0.7827  edit=36.05  segF1@50=0.42
[t1a][epoch 19/50] loss=0.3660  val_acc=0.9472  macroF1=0.8075  edit=33.12  segF1@50=0.42
[t1a][epoch 20/50] loss=0.3588  val_acc=0.9439  macroF1=0.7904  edit=36.03  segF1@50=0.43
[t1a][epoch 21/50] loss=0.3276  val_acc=0.9446  macroF1=0.7961  edit=34.59  segF1@50=0.41
[t1a][epoch 22/50] loss=0.3107  val_acc=0.9432  macroF1=0.7888  edit=32.94  segF1@50=0.40
[t1a][epoch 23/50] loss=0.3248  val_acc=0.9353  macroF1=0.7967  edit=32.22  segF1@50=0.35
[t1a][epoch 24/50] loss=0.3358  val_acc=0.9439  macroF1=0.7950  edit=32.83  segF1@50=0.40
[t1a][epoch 25/50] loss=0.3273  val_acc=0.9472  macroF1=0.8009  edit=30.83  segF1@50=0.38
[t1a][epoch 26/50] loss=0.4533  val_acc=0.9221  macroF1=0.7118  edit=35.23  segF1@50=0.35
[t1a][epoch 27/50] loss=0.4738  val_acc=0.9347  macroF1=0.7680  edit=33.60  segF1@50=0.38
[t1a][epoch 28/50] loss=0.4053  val_acc=0.9459  macroF1=0.7985  edit=26.86  segF1@50=0.35
[t1a][epoch 29/50] loss=0.3367  val_acc=0.9452  macroF1=0.8047  edit=36.11  segF1@50=0.42
[t1a][epoch 30/50] loss=0.2875  val_acc=0.9452  macroF1=0.7994  edit=26.04  segF1@50=0.33
[t1a][epoch 31/50] loss=0.2717  val_acc=0.9479  macroF1=0.8051  edit=38.38  segF1@50=0.45
[t1a][epoch 32/50] loss=0.2583  val_acc=0.9485  macroF1=0.8033  edit=31.61  segF1@50=0.39
[t1a][epoch 33/50] loss=0.2479  val_acc=0.9472  macroF1=0.8056  edit=32.73  segF1@50=0.40
[t1a][epoch 34/50] loss=0.2438  val_acc=0.9459  macroF1=0.8008  edit=34.78  segF1@50=0.42
[t1a][epoch 35/50] loss=0.2423  val_acc=0.9459  macroF1=0.8025  edit=30.34  segF1@50=0.38
[t1a][epoch 36/50] loss=0.2365  val_acc=0.9459  macroF1=0.7994  edit=35.88  segF1@50=0.43
[t1a][epoch 37/50] loss=0.2306  val_acc=0.9485  macroF1=0.8097  edit=31.85  segF1@50=0.40
[t1a][epoch 38/50] loss=0.2253  val_acc=0.9465  macroF1=0.8019  edit=35.53  segF1@50=0.43
[t1a][epoch 39/50] loss=0.2187  val_acc=0.9446  macroF1=0.8003  edit=30.00  segF1@50=0.38
[t1a][epoch 40/50] loss=0.2152  val_acc=0.9465  macroF1=0.8023  edit=31.08  segF1@50=0.39
[t1a][epoch 41/50] loss=0.2090  val_acc=0.9479  macroF1=0.8066  edit=31.85  segF1@50=0.40
[t1a][epoch 42/50] loss=0.2088  val_acc=0.9465  macroF1=0.8019  edit=35.19  segF1@50=0.42
[t1a][epoch 43/50] loss=0.1996  val_acc=0.9459  macroF1=0.8005  edit=30.46  segF1@50=0.37
[t1a][epoch 44/50] loss=0.1969  val_acc=0.9459  macroF1=0.8036  edit=30.46  segF1@50=0.38
[t1a][epoch 45/50] loss=0.1937  val_acc=0.9452  macroF1=0.7991  edit=28.55  segF1@50=0.35
[t1a][epoch 46/50] loss=0.1926  val_acc=0.9459  macroF1=0.8049  edit=34.44  segF1@50=0.42
[t1a][epoch 47/50] loss=0.1900  val_acc=0.9465  macroF1=0.8058  edit=31.17  segF1@50=0.38
