[t1a] train clips=13  val clips=3  in_dim=5888  region_only=False  classes=9  device=cuda
[t1a] evidence dir: /home/ubuntu/slocal2/m2/experiments/transfer/t1a_region_mask_03_001_t1a_region_mask_03_seed42
[t1a][epoch 1/50] loss=2.8878  val_acc=0.6634  macroF1=0.2312  edit=29.01  segF1@50=0.30
[t1a][epoch 2/50] loss=1.6061  val_acc=0.6792  macroF1=0.2289  edit=25.55  segF1@50=0.18
[t1a][epoch 3/50] loss=1.2208  val_acc=0.6759  macroF1=0.2273  edit=35.44  segF1@50=0.26
[t1a][epoch 4/50] loss=1.0525  val_acc=0.6950  macroF1=0.2763  edit=31.44  segF1@50=0.25
[t1a][epoch 5/50] loss=0.9013  val_acc=0.8502  macroF1=0.5674  edit=37.50  segF1@50=0.33
[t1a][epoch 6/50] loss=0.7674  val_acc=0.9281  macroF1=0.7520  edit=44.53  segF1@50=0.50
[t1a][epoch 7/50] loss=0.6467  val_acc=0.9274  macroF1=0.7549  edit=44.53  segF1@50=0.49
[t1a][epoch 8/50] loss=0.5688  val_acc=0.9287  macroF1=0.7535  edit=50.33  segF1@50=0.55
[t1a][epoch 9/50] loss=0.5997  val_acc=0.9327  macroF1=0.7676  edit=41.11  segF1@50=0.46
[t1a][epoch 10/50] loss=0.5975  val_acc=0.9287  macroF1=0.7692  edit=46.03  segF1@50=0.49
[t1a][epoch 11/50] loss=0.4985  val_acc=0.9353  macroF1=0.7782  edit=42.02  segF1@50=0.42
[t1a][epoch 12/50] loss=0.4536  val_acc=0.9413  macroF1=0.7794  edit=43.27  segF1@50=0.48
[t1a][epoch 13/50] loss=0.4246  val_acc=0.9353  macroF1=0.7805  edit=45.37  segF1@50=0.50
[t1a][epoch 14/50] loss=0.4006  val_acc=0.9432  macroF1=0.7901  edit=40.96  segF1@50=0.47
[t1a][epoch 15/50] loss=0.3894  val_acc=0.9406  macroF1=0.7951  edit=38.96  segF1@50=0.44
[t1a][epoch 16/50] loss=0.3876  val_acc=0.9353  macroF1=0.7746  edit=41.75  segF1@50=0.45
[t1a][epoch 17/50] loss=0.4191  val_acc=0.9492  macroF1=0.8092  edit=36.19  segF1@50=0.44
[t1a][epoch 18/50] loss=0.3751  val_acc=0.9459  macroF1=0.7987  edit=38.75  segF1@50=0.45
[t1a][epoch 19/50] loss=0.3451  val_acc=0.9472  macroF1=0.8000  edit=37.96  segF1@50=0.45
[t1a][epoch 20/50] loss=0.3359  val_acc=0.9432  macroF1=0.7891  edit=36.03  segF1@50=0.43
[t1a][epoch 21/50] loss=0.3187  val_acc=0.9432  macroF1=0.7997  edit=36.25  segF1@50=0.42
[t1a][epoch 22/50] loss=0.3040  val_acc=0.9419  macroF1=0.7885  edit=39.29  segF1@50=0.46
[t1a][epoch 23/50] loss=0.3234  val_acc=0.9399  macroF1=0.8058  edit=36.30  segF1@50=0.40
