[t1a] train clips=13  val clips=3  in_dim=5888  region_only=False  classes=9  device=cuda
[t1a] evidence dir: /home/ubuntu/slocal2/m2/experiments/transfer/t1a_region_mask_10_002_t1a_region_mask_10_seed123
[t1a][epoch 1/50] loss=2.7090  val_acc=0.6693  macroF1=0.2245  edit=32.26  segF1@50=0.27
[t1a][epoch 2/50] loss=1.6220  val_acc=0.6548  macroF1=0.2244  edit=31.33  segF1@50=0.16
[t1a][epoch 3/50] loss=1.2334  val_acc=0.6772  macroF1=0.2296  edit=26.29  segF1@50=0.14
[t1a][epoch 4/50] loss=1.0335  val_acc=0.8218  macroF1=0.4889  edit=30.79  segF1@50=0.29
[t1a][epoch 5/50] loss=0.8787  val_acc=0.8706  macroF1=0.6018  edit=30.93  segF1@50=0.24
[t1a][epoch 6/50] loss=0.7488  val_acc=0.8937  macroF1=0.6714  edit=44.48  segF1@50=0.46
[t1a][epoch 7/50] loss=0.6551  val_acc=0.9135  macroF1=0.7245  edit=39.58  segF1@50=0.39
[t1a][epoch 8/50] loss=0.5941  val_acc=0.9195  macroF1=0.7244  edit=43.17  segF1@50=0.44
[t1a][epoch 9/50] loss=0.5872  val_acc=0.9267  macroF1=0.7766  edit=42.16  segF1@50=0.44
[t1a][epoch 10/50] loss=0.5418  val_acc=0.9129  macroF1=0.7072  edit=35.33  segF1@50=0.39
[t1a][epoch 11/50] loss=0.6066  val_acc=0.9314  macroF1=0.7720  edit=36.83  segF1@50=0.38
[t1a][epoch 12/50] loss=0.4942  val_acc=0.9333  macroF1=0.7758  edit=32.48  segF1@50=0.36
[t1a][epoch 13/50] loss=0.4552  val_acc=0.9314  macroF1=0.7725  edit=35.75  segF1@50=0.38
[t1a][epoch 14/50] loss=0.4243  val_acc=0.9320  macroF1=0.7815  edit=38.54  segF1@50=0.41
[t1a][epoch 15/50] loss=0.4043  val_acc=0.9360  macroF1=0.7844  edit=29.63  segF1@50=0.35
[t1a][epoch 16/50] loss=0.3951  val_acc=0.9254  macroF1=0.7553  edit=39.39  segF1@50=0.42
