[t1a] train clips=13  val clips=3  in_dim=5888  region_only=False  classes=9  device=cuda
[t1a] evidence dir: /home/ubuntu/slocal2/m2/experiments/transfer/t1a_region_mask_07_001_t1a_region_mask_07_seed42
[t1a][epoch 1/50] loss=2.9134  val_acc=0.6218  macroF1=0.2169  edit=28.27  segF1@50=0.25
[t1a][epoch 30/50] loss=0.2622  val_acc=0.9406  macroF1=0.7921  edit=28.84  segF1@50=0.35
[t1a][epoch 31/50] loss=0.2535  val_acc=0.9419  macroF1=0.7987  edit=29.73  segF1@50=0.37
[t1a][epoch 32/50] loss=0.2468  val_acc=0.9406  macroF1=0.7961  edit=29.95  segF1@50=0.37
[t1a][epoch 33/50] loss=0.2356  val_acc=0.9413  macroF1=0.7945  edit=28.12  segF1@50=0.35
[t1a][epoch 34/50] loss=0.2318  val_acc=0.9406  macroF1=0.7943  edit=29.23  segF1@50=0.36
[t1a][epoch 35/50] loss=0.2277  val_acc=0.9399  macroF1=0.7940  edit=28.12  segF1@50=0.35
[t1a][epoch 36/50] loss=0.2223  val_acc=0.9439  macroF1=0.7980  edit=31.00  segF1@50=0.37
[t1a][epoch 37/50] loss=0.2257  val_acc=0.9373  macroF1=0.7870  edit=28.52  segF1@50=0.32
[t1a][epoch 38/50] loss=0.2442  val_acc=0.9446  macroF1=0.8039  edit=30.46  segF1@50=0.36
[t1a][epoch 39/50] loss=0.2649  val_acc=0.9347  macroF1=0.7878  edit=27.45  segF1@50=0.31
[t1a][epoch 40/50] loss=0.2683  val_acc=0.9452  macroF1=0.8082  edit=36.05  segF1@50=0.41
[t1a][epoch 41/50] loss=0.2405  val_acc=0.9399  macroF1=0.7985  edit=29.86  segF1@50=0.35
[t1a][epoch 42/50] loss=0.2177  val_acc=0.9353  macroF1=0.7906  edit=32.88  segF1@50=0.36
[t1a][epoch 43/50] loss=0.2125  val_acc=0.9386  macroF1=0.7928  edit=31.28  segF1@50=0.38
[t1a][epoch 44/50] loss=0.2092  val_acc=0.9406  macroF1=0.7949  edit=24.36  segF1@50=0.30
[t1a][epoch 45/50] loss=0.2031  val_acc=0.9413  macroF1=0.7946  edit=28.84  segF1@50=0.33
[t1a][epoch 46/50] loss=0.2009  val_acc=0.9399  macroF1=0.7963  edit=34.39  segF1@50=0.40
[t1a][epoch 47/50] loss=0.1906  val_acc=0.9399  macroF1=0.7920  edit=31.19  segF1@50=0.36
[t1a][epoch 48/50] loss=0.1865  val_acc=0.9426  macroF1=0.8029  edit=29.64  segF1@50=0.36
[t1a][epoch 49/50] loss=0.1813  val_acc=0.9393  macroF1=0.7936  edit=33.29  segF1@50=0.37
[t1a][epoch 50/50] loss=0.1770  val_acc=0.9393  macroF1=0.7885  edit=29.32  segF1@50=0.34
[t1a] best @epoch 19: acc=0.9459 macroF1=0.8075
[t1a] evidence written -> /home/ubuntu/slocal2/m2/experiments/transfer/t1a_region_mask_07_001_t1a_region_mask_07_seed42
