[t1a] train clips=13  val clips=3  in_dim=5888  region_only=False  classes=9  device=cuda
[t1a] evidence dir: /home/ubuntu/slocal2/m2/experiments/transfer/t1a_region_mask_12_002_t1a_region_mask_12_seed123
[t1a][epoch 1/50] loss=2.6297  val_acc=0.6825  macroF1=0.2289  edit=21.67  segF1@50=0.20
[t1a][epoch 42/50] loss=0.1876  val_acc=0.9439  macroF1=0.7968  edit=33.33  segF1@50=0.40
[t1a][epoch 43/50] loss=0.1836  val_acc=0.9419  macroF1=0.7977  edit=31.90  segF1@50=0.38
[t1a][epoch 44/50] loss=0.1836  val_acc=0.9399  macroF1=0.7854  edit=33.60  segF1@50=0.37
[t1a][epoch 45/50] loss=0.1988  val_acc=0.9439  macroF1=0.7988  edit=29.16  segF1@50=0.35
[t1a][epoch 46/50] loss=0.2104  val_acc=0.9380  macroF1=0.7887  edit=33.88  segF1@50=0.38
[t1a][epoch 47/50] loss=0.2261  val_acc=0.9413  macroF1=0.7985  edit=28.19  segF1@50=0.31
[t1a][epoch 48/50] loss=0.2457  val_acc=0.9393  macroF1=0.7944  edit=31.48  segF1@50=0.36
[t1a][epoch 49/50] loss=0.2373  val_acc=0.9399  macroF1=0.7966  edit=33.56  segF1@50=0.37
[t1a][epoch 50/50] loss=0.2442  val_acc=0.9314  macroF1=0.7804  edit=32.04  segF1@50=0.35
[t1a] best @epoch 25: acc=0.9498 macroF1=0.8083
[t1a] evidence written -> /home/ubuntu/slocal2/m2/experiments/transfer/t1a_region_mask_12_002_t1a_region_mask_12_seed123
