[t1a] train clips=13  val clips=3  in_dim=5888  region_only=False  classes=9  device=cuda
[t1a] evidence dir: /home/ubuntu/slocal2/m2/experiments/transfer/t1a_region_mask_04_001_t1a_region_mask_04_seed42
[t1a][epoch 1/50] loss=2.9159  val_acc=0.6304  macroF1=0.2202  edit=27.76  segF1@50=0.23
[t1a][epoch 2/50] loss=1.6732  val_acc=0.6792  macroF1=0.2306  edit=26.10  segF1@50=0.20
[t1a][epoch 3/50] loss=1.2549  val_acc=0.6739  macroF1=0.2267  edit=28.79  segF1@50=0.24
[t1a][epoch 4/50] loss=1.0628  val_acc=0.7030  macroF1=0.2984  edit=28.44  segF1@50=0.21
[t1a][epoch 5/50] loss=0.9082  val_acc=0.8469  macroF1=0.5541  edit=34.06  segF1@50=0.29
[t1a][epoch 6/50] loss=0.7804  val_acc=0.9261  macroF1=0.7445  edit=44.53  segF1@50=0.50
[t1a][epoch 7/50] loss=0.6568  val_acc=0.9267  macroF1=0.7518  edit=43.92  segF1@50=0.46
[t1a][epoch 8/50] loss=0.5745  val_acc=0.9274  macroF1=0.7527  edit=48.40  segF1@50=0.51
[t1a][epoch 9/50] loss=0.6055  val_acc=0.9274  macroF1=0.7577  edit=37.91  segF1@50=0.40
[t1a][epoch 10/50] loss=0.6657  val_acc=0.9281  macroF1=0.7653  edit=50.09  segF1@50=0.51
[t1a][epoch 11/50] loss=0.5268  val_acc=0.9347  macroF1=0.7809  edit=43.69  segF1@50=0.43
[t1a][epoch 12/50] loss=0.4731  val_acc=0.9399  macroF1=0.7750  edit=38.10  segF1@50=0.44
[t1a][epoch 13/50] loss=0.4525  val_acc=0.9340  macroF1=0.7783  edit=49.73  segF1@50=0.53
[t1a][epoch 14/50] loss=0.4377  val_acc=0.9333  macroF1=0.7691  edit=33.92  segF1@50=0.36
[t1a][epoch 15/50] loss=0.4310  val_acc=0.9366  macroF1=0.7993  edit=43.55  segF1@50=0.47
[t1a][epoch 16/50] loss=0.4048  val_acc=0.9413  macroF1=0.7941  edit=37.01  segF1@50=0.39
[t1a][epoch 17/50] loss=0.3814  val_acc=0.9393  macroF1=0.7944  edit=40.28  segF1@50=0.44
[t1a][epoch 18/50] loss=0.3608  val_acc=0.9380  macroF1=0.7750  edit=38.53  segF1@50=0.42
[t1a][epoch 19/50] loss=0.3669  val_acc=0.9452  macroF1=0.8026  edit=37.46  segF1@50=0.44
[t1a][epoch 20/50] loss=0.3611  val_acc=0.9386  macroF1=0.7787  edit=35.86  segF1@50=0.38
[t1a][epoch 21/50] loss=0.3376  val_acc=0.9413  macroF1=0.7951  edit=35.53  segF1@50=0.41
[t1a][epoch 22/50] loss=0.3173  val_acc=0.9386  macroF1=0.7814  edit=31.46  segF1@50=0.35
[t1a][epoch 23/50] loss=0.3664  val_acc=0.9373  macroF1=0.8018  edit=35.64  segF1@50=0.39
[t1a][epoch 24/50] loss=0.3648  val_acc=0.9373  macroF1=0.7790  edit=40.32  segF1@50=0.42
[t1a][epoch 25/50] loss=0.3136  val_acc=0.9432  macroF1=0.7908  edit=32.49  segF1@50=0.39
[t1a][epoch 26/50] loss=0.2973  val_acc=0.9300  macroF1=0.7850  edit=36.33  segF1@50=0.37
[t1a][epoch 27/50] loss=0.2821  val_acc=0.9413  macroF1=0.7882  edit=31.67  segF1@50=0.38
[t1a][epoch 28/50] loss=0.2697  val_acc=0.9426  macroF1=0.7929  edit=38.36  segF1@50=0.44
[t1a][epoch 29/50] loss=0.2605  val_acc=0.9459  macroF1=0.8067  edit=37.78  segF1@50=0.45
[t1a][epoch 30/50] loss=0.2579  val_acc=0.9399  macroF1=0.7883  edit=31.16  segF1@50=0.35
[t1a][epoch 31/50] loss=0.2534  val_acc=0.9446  macroF1=0.8095  edit=34.95  segF1@50=0.42
[t1a][epoch 32/50] loss=0.2888  val_acc=0.9347  macroF1=0.7770  edit=34.91  segF1@50=0.40
