[t1a] train clips=13  val clips=3  in_dim=5888  region_only=False  classes=9  device=cuda
[t1a] evidence dir: /home/ubuntu/slocal2/m2/experiments/transfer/t1a_region_mask_04_003_t1a_region_mask_04_seed456
[t1a][epoch 1/50] loss=2.7650  val_acc=0.6403  macroF1=0.2168  edit=16.56  segF1@50=0.20
[t1a][epoch 2/50] loss=1.7381  val_acc=0.6805  macroF1=0.2294  edit=25.70  segF1@50=0.19
[t1a][epoch 3/50] loss=1.1946  val_acc=0.6805  macroF1=0.2283  edit=28.78  segF1@50=0.25
[t1a][epoch 4/50] loss=0.9964  val_acc=0.8178  macroF1=0.5132  edit=24.28  segF1@50=0.24
[t1a][epoch 5/50] loss=0.8577  val_acc=0.8502  macroF1=0.5484  edit=34.44  segF1@50=0.29
[t1a][epoch 6/50] loss=0.7537  val_acc=0.8561  macroF1=0.5485  edit=34.44  segF1@50=0.32
[t1a][epoch 7/50] loss=0.6853  val_acc=0.8805  macroF1=0.6260  edit=53.41  segF1@50=0.50
[t1a][epoch 8/50] loss=0.7166  val_acc=0.8997  macroF1=0.6494  edit=32.33  segF1@50=0.28
[t1a][epoch 9/50] loss=0.6884  val_acc=0.9267  macroF1=0.7452  edit=36.30  segF1@50=0.37
[t1a][epoch 10/50] loss=0.5662  val_acc=0.9294  macroF1=0.7597  edit=46.19  segF1@50=0.48
[t1a][epoch 11/50] loss=0.5117  val_acc=0.9294  macroF1=0.7536  edit=43.18  segF1@50=0.46
[t1a][epoch 12/50] loss=0.4738  val_acc=0.9353  macroF1=0.7739  edit=41.69  segF1@50=0.46
[t1a][epoch 13/50] loss=0.4519  val_acc=0.9347  macroF1=0.7708  edit=42.86  segF1@50=0.48
[t1a][epoch 14/50] loss=0.4707  val_acc=0.9366  macroF1=0.7896  edit=41.37  segF1@50=0.45
[t1a][epoch 15/50] loss=0.4326  val_acc=0.9419  macroF1=0.7869  edit=41.97  segF1@50=0.47
[t1a][epoch 16/50] loss=0.4172  val_acc=0.9419  macroF1=0.7914  edit=40.96  segF1@50=0.45
[t1a][epoch 17/50] loss=0.3872  val_acc=0.9353  macroF1=0.7851  edit=42.86  segF1@50=0.47
[t1a][epoch 18/50] loss=0.3726  val_acc=0.9406  macroF1=0.7827  edit=37.24  segF1@50=0.43
[t1a][epoch 19/50] loss=0.3471  val_acc=0.9452  macroF1=0.7918  edit=40.63  segF1@50=0.48
[t1a][epoch 20/50] loss=0.3362  val_acc=0.9366  macroF1=0.7800  edit=44.16  segF1@50=0.48
[t1a][epoch 21/50] loss=0.3318  val_acc=0.9439  macroF1=0.8037  edit=35.33  segF1@50=0.42
[t1a][epoch 22/50] loss=0.3517  val_acc=0.9294  macroF1=0.7608  edit=40.00  segF1@50=0.42
[t1a][epoch 23/50] loss=0.3602  val_acc=0.9465  macroF1=0.8031  edit=33.52  segF1@50=0.41
[t1a][epoch 24/50] loss=0.3434  val_acc=0.9380  macroF1=0.7809  edit=42.97  segF1@50=0.46
[t1a][epoch 25/50] loss=0.3224  val_acc=0.9353  macroF1=0.7696  edit=37.96  segF1@50=0.44
[t1a][epoch 26/50] loss=0.2978  val_acc=0.9366  macroF1=0.7926  edit=39.03  segF1@50=0.43
[t1a][epoch 27/50] loss=0.2834  val_acc=0.9426  macroF1=0.7874  edit=39.77  segF1@50=0.46
[t1a][epoch 28/50] loss=0.2703  val_acc=0.9393  macroF1=0.7828  edit=38.10  segF1@50=0.44
[t1a][epoch 29/50] loss=0.2656  val_acc=0.9432  macroF1=0.7957  edit=31.06  segF1@50=0.38
[t1a][epoch 30/50] loss=0.2650  val_acc=0.9307  macroF1=0.7836  edit=40.00  segF1@50=0.42
[t1a][epoch 31/50] loss=0.2667  val_acc=0.9393  macroF1=0.7940  edit=35.96  segF1@50=0.42
[t1a][epoch 32/50] loss=0.2993  val_acc=0.9393  macroF1=0.7772  edit=36.48  segF1@50=0.41
[t1a][epoch 33/50] loss=0.3039  val_acc=0.9472  macroF1=0.8132  edit=40.00  segF1@50=0.47
[t1a][epoch 34/50] loss=0.2790  val_acc=0.9406  macroF1=0.7913  edit=38.61  segF1@50=0.43
[t1a][epoch 35/50] loss=0.2587  val_acc=0.9366  macroF1=0.7922  edit=34.95  segF1@50=0.40
[t1a][epoch 36/50] loss=0.2424  val_acc=0.9439  macroF1=0.7931  edit=32.71  segF1@50=0.39
[t1a][epoch 37/50] loss=0.2264  val_acc=0.9439  macroF1=0.7976  edit=36.55  segF1@50=0.42
[t1a][epoch 38/50] loss=0.2186  val_acc=0.9432  macroF1=0.7923  edit=37.90  segF1@50=0.44
[t1a][epoch 39/50] loss=0.2119  val_acc=0.9426  macroF1=0.7944  edit=36.30  segF1@50=0.43
[t1a][epoch 40/50] loss=0.2091  val_acc=0.9419  macroF1=0.7924  edit=37.01  segF1@50=0.42
[t1a][epoch 41/50] loss=0.2023  val_acc=0.9380  macroF1=0.7926  edit=35.35  segF1@50=0.41
[t1a][epoch 42/50] loss=0.2008  val_acc=0.9419  macroF1=0.7924  edit=37.01  segF1@50=0.42
[t1a][epoch 43/50] loss=0.1943  val_acc=0.9439  macroF1=0.7991  edit=32.24  segF1@50=0.40
[t1a][epoch 44/50] loss=0.1997  val_acc=0.9413  macroF1=0.7918  edit=38.01  segF1@50=0.43
[t1a][epoch 45/50] loss=0.1967  val_acc=0.9386  macroF1=0.8004  edit=35.27  segF1@50=0.41
[t1a][epoch 46/50] loss=0.1964  val_acc=0.9380  macroF1=0.7812  edit=35.71  segF1@50=0.38
[t1a][epoch 47/50] loss=0.1930  val_acc=0.9426  macroF1=0.7925  edit=31.67  segF1@50=0.38
[t1a][epoch 48/50] loss=0.1842  val_acc=0.9340  macroF1=0.7851  edit=35.75  segF1@50=0.38
[t1a][epoch 49/50] loss=0.1804  val_acc=0.9406  macroF1=0.7919  edit=32.57  segF1@50=0.39
[t1a][epoch 50/50] loss=0.1758  val_acc=0.9347  macroF1=0.7893  edit=35.75  segF1@50=0.38
[t1a] best @epoch 33: acc=0.9472 macroF1=0.8132
[t1a] evidence written -> /home/ubuntu/slocal2/m2/experiments/transfer/t1a_region_mask_04_003_t1a_region_mask_04_seed456
