[t1a] train clips=13  val clips=3  in_dim=5888  region_only=False  classes=9  device=cuda
[t1a] evidence dir: /home/ubuntu/slocal2/m2/experiments/transfer/t1a_region_mask_09_002_t1a_region_mask_09_seed123
[t1a][epoch 1/50] loss=2.7048  val_acc=0.6851  macroF1=0.2299  edit=28.63  segF1@50=0.27
[t1a][epoch 2/50] loss=1.6218  val_acc=0.6700  macroF1=0.2264  edit=18.22  segF1@50=0.15
[t1a][epoch 3/50] loss=1.2122  val_acc=0.6818  macroF1=0.2294  edit=31.33  segF1@50=0.25
[t1a][epoch 4/50] loss=1.0256  val_acc=0.7426  macroF1=0.3989  edit=29.94  segF1@50=0.21
[t1a][epoch 5/50] loss=0.8937  val_acc=0.8660  macroF1=0.5971  edit=35.37  segF1@50=0.33
[t1a][epoch 6/50] loss=0.7639  val_acc=0.8693  macroF1=0.6075  edit=44.14  segF1@50=0.41
[t1a][epoch 7/50] loss=0.6837  val_acc=0.9030  macroF1=0.6960  edit=34.68  segF1@50=0.36
[t1a][epoch 8/50] loss=0.6225  val_acc=0.9010  macroF1=0.6900  edit=34.61  segF1@50=0.37
[t1a][epoch 9/50] loss=0.5480  val_acc=0.9083  macroF1=0.7195  edit=40.68  segF1@50=0.41
[t1a][epoch 10/50] loss=0.5024  val_acc=0.9030  macroF1=0.7046  edit=39.40  segF1@50=0.40
[t1a][epoch 11/50] loss=0.5183  val_acc=0.9122  macroF1=0.7281  edit=36.90  segF1@50=0.38
[t1a][epoch 12/50] loss=0.5468  val_acc=0.9281  macroF1=0.7716  edit=34.42  segF1@50=0.37
[t1a][epoch 13/50] loss=0.5039  val_acc=0.9050  macroF1=0.7173  edit=36.08  segF1@50=0.37
[t1a][epoch 14/50] loss=0.4422  val_acc=0.9168  macroF1=0.7515  edit=37.04  segF1@50=0.37
[t1a][epoch 15/50] loss=0.4114  val_acc=0.9195  macroF1=0.7503  edit=37.80  segF1@50=0.38
[t1a][epoch 16/50] loss=0.3855  val_acc=0.9340  macroF1=0.7802  edit=35.62  segF1@50=0.39
[t1a][epoch 17/50] loss=0.3861  val_acc=0.9182  macroF1=0.7460  edit=43.12  segF1@50=0.40
[t1a][epoch 18/50] loss=0.4321  val_acc=0.9195  macroF1=0.7788  edit=41.80  segF1@50=0.46
[t1a][epoch 19/50] loss=0.3895  val_acc=0.9234  macroF1=0.7606  edit=36.75  segF1@50=0.39
[t1a][epoch 20/50] loss=0.3556  val_acc=0.9314  macroF1=0.7710  edit=39.63  segF1@50=0.42
[t1a][epoch 21/50] loss=0.3333  val_acc=0.9254  macroF1=0.7688  edit=35.71  segF1@50=0.36
[t1a][epoch 22/50] loss=0.3153  val_acc=0.9248  macroF1=0.7681  edit=35.03  segF1@50=0.37
[t1a][epoch 23/50] loss=0.3043  val_acc=0.9294  macroF1=0.7738  edit=36.99  segF1@50=0.40
[t1a][epoch 24/50] loss=0.2968  val_acc=0.9294  macroF1=0.7746  edit=35.03  segF1@50=0.37
[t1a][epoch 25/50] loss=0.2839  val_acc=0.9274  macroF1=0.7692  edit=34.07  segF1@50=0.38
[t1a][epoch 26/50] loss=0.2846  val_acc=0.9353  macroF1=0.7838  edit=33.67  segF1@50=0.39
[t1a][epoch 27/50] loss=0.3566  val_acc=0.9142  macroF1=0.7160  edit=34.81  segF1@50=0.34
[t1a][epoch 28/50] loss=0.4111  val_acc=0.9386  macroF1=0.7955  edit=27.93  segF1@50=0.36
[t1a][epoch 29/50] loss=0.3441  val_acc=0.9234  macroF1=0.7678  edit=34.72  segF1@50=0.37
[t1a][epoch 30/50] loss=0.2900  val_acc=0.9347  macroF1=0.7892  edit=34.76  segF1@50=0.39
[t1a][epoch 31/50] loss=0.2709  val_acc=0.9366  macroF1=0.7869  edit=30.71  segF1@50=0.36
[t1a][epoch 32/50] loss=0.2548  val_acc=0.9307  macroF1=0.7830  edit=35.56  segF1@50=0.40
[t1a][epoch 33/50] loss=0.2466  val_acc=0.9327  macroF1=0.7794  edit=31.60  segF1@50=0.35
[t1a][epoch 34/50] loss=0.2377  val_acc=0.9294  macroF1=0.7784  edit=32.81  segF1@50=0.36
[t1a][epoch 35/50] loss=0.2341  val_acc=0.9360  macroF1=0.7909  edit=32.21  segF1@50=0.35
[t1a][epoch 36/50] loss=0.2363  val_acc=0.9248  macroF1=0.7650  edit=31.82  segF1@50=0.35
[t1a][epoch 37/50] loss=0.2465  val_acc=0.9393  macroF1=0.7985  edit=34.16  segF1@50=0.38
[t1a][epoch 38/50] loss=0.2410  val_acc=0.9248  macroF1=0.7705  edit=31.29  segF1@50=0.33
[t1a][epoch 39/50] loss=0.2175  val_acc=0.9261  macroF1=0.7680  edit=31.60  segF1@50=0.35
[t1a][epoch 40/50] loss=0.2120  val_acc=0.9327  macroF1=0.7809  edit=33.01  segF1@50=0.36
[t1a][epoch 41/50] loss=0.2063  val_acc=0.9248  macroF1=0.7726  edit=32.21  segF1@50=0.35
[t1a][epoch 42/50] loss=0.2023  val_acc=0.9300  macroF1=0.7775  edit=31.28  segF1@50=0.35
[t1a][epoch 43/50] loss=0.1972  val_acc=0.9267  macroF1=0.7730  edit=31.29  segF1@50=0.34
[t1a][epoch 44/50] loss=0.1897  val_acc=0.9300  macroF1=0.7785  edit=30.76  segF1@50=0.34
[t1a][epoch 45/50] loss=0.1879  val_acc=0.9327  macroF1=0.7751  edit=31.37  segF1@50=0.35
[t1a][epoch 46/50] loss=0.1829  val_acc=0.9307  macroF1=0.7794  edit=32.30  segF1@50=0.36
[t1a][epoch 47/50] loss=0.1815  val_acc=0.9300  macroF1=0.7818  edit=30.42  segF1@50=0.34
[t1a][epoch 48/50] loss=0.1785  val_acc=0.9261  macroF1=0.7716  edit=30.54  segF1@50=0.34
[t1a][epoch 49/50] loss=0.1727  val_acc=0.9300  macroF1=0.7820  edit=30.78  segF1@50=0.34
[t1a][epoch 50/50] loss=0.1711  val_acc=0.9287  macroF1=0.7748  edit=31.62  segF1@50=0.35
[t1a] best @epoch 37: acc=0.9393 macroF1=0.7985
[t1a] evidence written -> /home/ubuntu/slocal2/m2/experiments/transfer/t1a_region_mask_09_002_t1a_region_mask_09_seed123
