[t1a] train clips=13  val clips=3  in_dim=5903  region_only=False  classes=9  device=cuda
[t1a] evidence dir: /home/ubuntu/slocal2/m2/experiments/transfer/t1a_combined_oracle_noise_p010_001_t1a_combined_oracle_noise_p010_seed42
[t1a][epoch 1/50] loss=3.1332  val_acc=0.4125  macroF1=0.1132  edit=34.12  segF1@50=0.22
[t1a][epoch 24/50] loss=0.3931  val_acc=0.9393  macroF1=0.7858  edit=38.52  segF1@50=0.45
[t1a][epoch 25/50] loss=0.3487  val_acc=0.9452  macroF1=0.7967  edit=33.45  segF1@50=0.41
[t1a][epoch 26/50] loss=0.3133  val_acc=0.9366  macroF1=0.7920  edit=38.22  segF1@50=0.40
[t1a][epoch 27/50] loss=0.2950  val_acc=0.9413  macroF1=0.7863  edit=33.85  segF1@50=0.40
[t1a][epoch 28/50] loss=0.2905  val_acc=0.9465  macroF1=0.8015  edit=36.62  segF1@50=0.44
[t1a][epoch 29/50] loss=0.2953  val_acc=0.9294  macroF1=0.7598  edit=39.07  segF1@50=0.40
[t1a][epoch 30/50] loss=0.3422  val_acc=0.9439  macroF1=0.8030  edit=30.34  segF1@50=0.35
[t1a][epoch 31/50] loss=0.3043  val_acc=0.9439  macroF1=0.7964  edit=38.83  segF1@50=0.42
[t1a][epoch 32/50] loss=0.2721  val_acc=0.9446  macroF1=0.7935  edit=33.45  segF1@50=0.40
[t1a][epoch 33/50] loss=0.2534  val_acc=0.9439  macroF1=0.7964  edit=38.79  segF1@50=0.44
[t1a][epoch 34/50] loss=0.2437  val_acc=0.9426  macroF1=0.7927  edit=37.78  segF1@50=0.44
[t1a][epoch 35/50] loss=0.2377  val_acc=0.9439  macroF1=0.7962  edit=33.66  segF1@50=0.40
[t1a][epoch 36/50] loss=0.2310  val_acc=0.9446  macroF1=0.7965  edit=34.40  segF1@50=0.41
[t1a][epoch 37/50] loss=0.2290  val_acc=0.9439  macroF1=0.7959  edit=37.29  segF1@50=0.44
[t1a][epoch 38/50] loss=0.2208  val_acc=0.9439  macroF1=0.7959  edit=32.85  segF1@50=0.40
[t1a][epoch 39/50] loss=0.2160  val_acc=0.9426  macroF1=0.7950  edit=37.50  segF1@50=0.43
[t1a][epoch 40/50] loss=0.2159  val_acc=0.9426  macroF1=0.7954  edit=33.05  segF1@50=0.39
[t1a][epoch 41/50] loss=0.2151  val_acc=0.9373  macroF1=0.7859  edit=35.25  segF1@50=0.38
[t1a][epoch 42/50] loss=0.2325  val_acc=0.9452  macroF1=0.8031  edit=29.70  segF1@50=0.34
[t1a][epoch 43/50] loss=0.2358  val_acc=0.9353  macroF1=0.7733  edit=35.78  segF1@50=0.40
[t1a][epoch 44/50] loss=0.2871  val_acc=0.9446  macroF1=0.8006  edit=28.13  segF1@50=0.33
[t1a][epoch 45/50] loss=0.3275  val_acc=0.9446  macroF1=0.8060  edit=29.80  segF1@50=0.35
[t1a][epoch 46/50] loss=0.2900  val_acc=0.9432  macroF1=0.7969  edit=31.00  segF1@50=0.37
[t1a][epoch 47/50] loss=0.3265  val_acc=0.8871  macroF1=0.7491  edit=36.96  segF1@50=0.41
[t1a][epoch 48/50] loss=0.3742  val_acc=0.9149  macroF1=0.7308  edit=43.30  segF1@50=0.47
[t1a][epoch 49/50] loss=0.3252  val_acc=0.9446  macroF1=0.8040  edit=22.28  segF1@50=0.32
[t1a][epoch 50/50] loss=0.2647  val_acc=0.9393  macroF1=0.7968  edit=33.26  segF1@50=0.36
[t1a] best @epoch 28: acc=0.9465 macroF1=0.8015
[t1a] evidence written -> /home/ubuntu/slocal2/m2/experiments/transfer/t1a_combined_oracle_noise_p010_001_t1a_combined_oracle_noise_p010_seed42
