[t1a] train clips=13  val clips=3  in_dim=5888  region_only=False  classes=9  device=cuda
[t1a] evidence dir: /home/ubuntu/slocal2/m2/experiments/transfer/t1a_region_mask_11_001_t1a_region_mask_11_seed42
[t1a][epoch 1/50] loss=2.9259  val_acc=0.6528  macroF1=0.2278  edit=28.99  segF1@50=0.27
[t1a][epoch 2/50] loss=1.6992  val_acc=0.6792  macroF1=0.2286  edit=26.76  segF1@50=0.20
[t1a][epoch 3/50] loss=1.2884  val_acc=0.6739  macroF1=0.2270  edit=27.90  segF1@50=0.21
[t1a][epoch 4/50] loss=1.1089  val_acc=0.6845  macroF1=0.2392  edit=31.44  segF1@50=0.26
[t1a][epoch 5/50] loss=0.9550  val_acc=0.8244  macroF1=0.5247  edit=35.70  segF1@50=0.30
[t1a][epoch 6/50] loss=0.8233  val_acc=0.8667  macroF1=0.6039  edit=37.23  segF1@50=0.39
[t1a][epoch 7/50] loss=0.6962  val_acc=0.8686  macroF1=0.5891  edit=35.96  segF1@50=0.39
[t1a][epoch 8/50] loss=0.6055  val_acc=0.8647  macroF1=0.5772  edit=41.01  segF1@50=0.39
[t1a][epoch 9/50] loss=0.6128  val_acc=0.9307  macroF1=0.7587  edit=34.19  segF1@50=0.37
[t1a][epoch 10/50] loss=0.6757  val_acc=0.9380  macroF1=0.7822  edit=48.73  segF1@50=0.54
[t1a][epoch 11/50] loss=0.5378  val_acc=0.9353  macroF1=0.7845  edit=45.88  segF1@50=0.51
[t1a][epoch 12/50] loss=0.4908  val_acc=0.9426  macroF1=0.7810  edit=35.28  segF1@50=0.43
[t1a][epoch 13/50] loss=0.4491  val_acc=0.9373  macroF1=0.7823  edit=43.84  segF1@50=0.48
[t1a][epoch 14/50] loss=0.4237  val_acc=0.9413  macroF1=0.7896  edit=34.38  segF1@50=0.37
[t1a][epoch 15/50] loss=0.3994  val_acc=0.9399  macroF1=0.7842  edit=43.84  segF1@50=0.49
[t1a][epoch 16/50] loss=0.3761  val_acc=0.9413  macroF1=0.7885  edit=34.80  segF1@50=0.42
[t1a][epoch 17/50] loss=0.3719  val_acc=0.9446  macroF1=0.7985  edit=35.00  segF1@50=0.42
[t1a][epoch 18/50] loss=0.3720  val_acc=0.9373  macroF1=0.7756  edit=35.58  segF1@50=0.41
[t1a][epoch 19/50] loss=0.4024  val_acc=0.9479  macroF1=0.8086  edit=33.60  segF1@50=0.42
[t1a][epoch 20/50] loss=0.3818  val_acc=0.9393  macroF1=0.7773  edit=36.31  segF1@50=0.38
[t1a][epoch 21/50] loss=0.3459  val_acc=0.9373  macroF1=0.7885  edit=29.90  segF1@50=0.35
[t1a][epoch 22/50] loss=0.3302  val_acc=0.9406  macroF1=0.7798  edit=35.82  segF1@50=0.43
[t1a][epoch 23/50] loss=0.3797  val_acc=0.9380  macroF1=0.8024  edit=37.81  segF1@50=0.40
[t1a][epoch 24/50] loss=0.3430  val_acc=0.9432  macroF1=0.7966  edit=39.35  segF1@50=0.45
[t1a][epoch 25/50] loss=0.3195  val_acc=0.9446  macroF1=0.7934  edit=27.89  segF1@50=0.36
[t1a][epoch 26/50] loss=0.3309  val_acc=0.9294  macroF1=0.7732  edit=38.73  segF1@50=0.40
[t1a][epoch 27/50] loss=0.3348  val_acc=0.9426  macroF1=0.7804  edit=33.93  segF1@50=0.40
[t1a][epoch 28/50] loss=0.2994  val_acc=0.9393  macroF1=0.7973  edit=30.69  segF1@50=0.37
[t1a][epoch 29/50] loss=0.2824  val_acc=0.9426  macroF1=0.7885  edit=31.70  segF1@50=0.39
[t1a][epoch 30/50] loss=0.2821  val_acc=0.9426  macroF1=0.8023  edit=26.64  segF1@50=0.33
[t1a][epoch 31/50] loss=0.2711  val_acc=0.9465  macroF1=0.7987  edit=37.90  segF1@50=0.44
[t1a][epoch 32/50] loss=0.2515  val_acc=0.9459  macroF1=0.7971  edit=28.44  segF1@50=0.36
[t1a][epoch 33/50] loss=0.2405  val_acc=0.9426  macroF1=0.7948  edit=28.44  segF1@50=0.36
[t1a][epoch 34/50] loss=0.2334  val_acc=0.9426  macroF1=0.7940  edit=28.44  segF1@50=0.36
[t1a][epoch 35/50] loss=0.2292  val_acc=0.9426  macroF1=0.7948  edit=28.55  segF1@50=0.35
[t1a][epoch 36/50] loss=0.2237  val_acc=0.9426  macroF1=0.7940  edit=28.44  segF1@50=0.36
[t1a][epoch 37/50] loss=0.2215  val_acc=0.9413  macroF1=0.7886  edit=29.16  segF1@50=0.36
[t1a][epoch 38/50] loss=0.2227  val_acc=0.9446  macroF1=0.8008  edit=28.84  segF1@50=0.35
[t1a][epoch 39/50] loss=0.2175  val_acc=0.9413  macroF1=0.7934  edit=28.79  segF1@50=0.35
[t1a][epoch 40/50] loss=0.2340  val_acc=0.9446  macroF1=0.8042  edit=32.91  segF1@50=0.39
[t1a][epoch 41/50] loss=0.2444  val_acc=0.9426  macroF1=0.7913  edit=28.75  segF1@50=0.35
[t1a][epoch 42/50] loss=0.2462  val_acc=0.9393  macroF1=0.7966  edit=26.90  segF1@50=0.30
[t1a][epoch 43/50] loss=0.2205  val_acc=0.9452  macroF1=0.7995  edit=30.09  segF1@50=0.37
[t1a][epoch 44/50] loss=0.2132  val_acc=0.9320  macroF1=0.7786  edit=27.84  segF1@50=0.31
[t1a][epoch 45/50] loss=0.2308  val_acc=0.9505  macroF1=0.8115  edit=31.29  segF1@50=0.39
[t1a][epoch 46/50] loss=0.2078  val_acc=0.9419  macroF1=0.7897  edit=28.55  segF1@50=0.35
[t1a][epoch 47/50] loss=0.2261  val_acc=0.9386  macroF1=0.8025  edit=28.13  segF1@50=0.32
[t1a][epoch 48/50] loss=0.2442  val_acc=0.9353  macroF1=0.7798  edit=34.92  segF1@50=0.37
[t1a][epoch 49/50] loss=0.2175  val_acc=0.9465  macroF1=0.8080  edit=30.55  segF1@50=0.36
[t1a][epoch 50/50] loss=0.2007  val_acc=0.9413  macroF1=0.7897  edit=30.49  segF1@50=0.34
[t1a] best @epoch 45: acc=0.9505 macroF1=0.8115
[t1a] evidence written -> /home/ubuntu/slocal2/m2/experiments/transfer/t1a_region_mask_11_001_t1a_region_mask_11_seed42
