experiment_id,metric,dedup_rule,delta,pstd,ratio_pstd,same_sign,verdict_pstd
transfer/b2a_regiononly_mask_05/b2a_regiononly_mask_05@val~relation_detr_seed42,accuracy,first,0.04774477447744774,0.0008232469497852397,57.9956894949965,True,significant
transfer/b2a_regiononly_mask_05/b2a_regiononly_mask_05@val~relation_detr_seed42,accuracy,latest,0.04862486248624861,0.004389425158033001,11.077729027287592,True,significant
transfer/b2a_regiononly_mask_05/b2a_regiononly_mask_05@val~relation_detr_seed42,accuracy,mean,0.04955524123840956,0.0010403090342463131,47.63511572723342,True,significant
transfer/b2a_regiononly_mask_06/b2a_regiononly_mask_06@val~relation_detr_seed42,accuracy,first,0.027062706270627086,0.0018669485971922063,14.495689014324224,True,significant
transfer/b2a_regiononly_mask_06/b2a_regiononly_mask_06@val~relation_detr_seed42,accuracy,latest,0.027942794279427956,0.005504948736280242,5.075940870306674,True,significant
transfer/b2a_regiononly_mask_06/b2a_regiononly_mask_06@val~relation_detr_seed42,accuracy,mean,0.02887317303158891,0.0021610395297680315,13.36077967749539,True,significant
transfer/b2a_regiononly_mask_07/b2a_regiononly_mask_07@val~relation_detr_seed42,accuracy,first,0.0492849284928493,0.0029682590898200043,16.603984693208822,True,significant
transfer/b2a_regiononly_mask_07/b2a_regiononly_mask_07@val~relation_detr_seed42,accuracy,latest,0.05016501650165017,0.0065343200901727145,7.677159338596805,True,significant
transfer/b2a_regiononly_mask_07/b2a_regiononly_mask_07@val~relation_detr_seed42,accuracy,mean,0.05109539525381113,0.003486093152509446,14.65692195202253,True,significant
transfer/b2a_regiononly_mask_08/b2a_regiononly_mask_08@val~relation_detr_seed42,accuracy,first,0.046644664466446696,0.004356213393448465,10.707616972253476,True,significant
transfer/b2a_regiononly_mask_08/b2a_regiononly_mask_08@val~relation_detr_seed42,accuracy,latest,0.04752475247524757,0.007828579482797467,6.07067381504889,True,significant
transfer/b2a_regiononly_mask_08/b2a_regiononly_mask_08@val~relation_detr_seed42,accuracy,mean,0.04845513122740852,0.004896798860466534,9.895266807587854,True,significant
transfer/b2a_regiononly_mask_09/b2a_regiononly_mask_09@val~relation_detr_seed42,accuracy,first,0.04026402640264026,0.0028004228957883093,14.377837884126453,True,significant
transfer/b2a_regiononly_mask_09/b2a_regiononly_mask_09@val~relation_detr_seed42,accuracy,latest,0.041144114411441134,0.0059365181796401,6.930681110781251,True,significant
transfer/b2a_regiononly_mask_09/b2a_regiononly_mask_09@val~relation_detr_seed42,accuracy,mean,0.04207449316360209,0.003415550085409363,12.31851154615973,True,significant
transfer/b2a_regiononly_mask_10/b2a_regiononly_mask_10@val~relation_detr_seed42,accuracy,first,0.039163916391639186,0.0008232469497852397,47.57250106041191,True,significant
transfer/b2a_regiononly_mask_10/b2a_regiononly_mask_10@val~relation_detr_seed42,accuracy,latest,0.04004400440044006,0.0037854016576645846,10.578535125687385,True,significant
transfer/b2a_regiononly_mask_10/b2a_regiononly_mask_10@val~relation_detr_seed42,accuracy,mean,0.04097438315260101,0.0013947466975545591,29.377652031327496,True,significant
transfer/b2a_regiononly_mask_11/b2a_regiononly_mask_11@val~relation_detr_seed42,accuracy,first,0.04114411441144117,0.002546938812495096,16.154339558371465,True,significant
transfer/b2a_regiononly_mask_11/b2a_regiononly_mask_11@val~relation_detr_seed42,accuracy,latest,0.04202420242024204,0.005936518179640097,7.078930974113478,True,significant
transfer/b2a_regiononly_mask_11/b2a_regiononly_mask_11@val~relation_detr_seed42,accuracy,mean,0.04295458117240299,0.003132504294202762,13.71253704325253,True,significant
transfer/b2a_regiononly_mask_12/b2a_regiononly_mask_12@val~relation_detr_seed42,accuracy,first,0.047084708470847114,0.0018927008288322513,24.876994691177472,True,significant
transfer/b2a_regiononly_mask_12/b2a_regiononly_mask_12@val~relation_detr_seed42,accuracy,latest,0.047964796479647985,0.00553126736632633,8.671574397515426,True,significant
transfer/b2a_regiononly_mask_12/b2a_regiononly_mask_12@val~relation_detr_seed42,accuracy,mean,0.04889517523180894,0.002376254254241005,20.576575568268243,True,significant
transfer/b2a_regiononly_mask_13/b2a_regiononly_mask_13@val~relation_detr_seed42,accuracy,first,0.047964796479647985,0.003292987799140979,14.565737684227152,True,significant
transfer/b2a_regiononly_mask_13/b2a_regiononly_mask_13@val~relation_detr_seed42,accuracy,latest,0.04884488448844885,0.006752919363354406,7.233150858206891,True,significant
transfer/b2a_regiononly_mask_13/b2a_regiononly_mask_13@val~relation_detr_seed42,accuracy,mean,0.0497752632406098,0.0038492546137661246,12.93114336022306,True,significant
transfer/b2a_regiononly_mask_14/b2a_regiononly_mask_14@val~relation_detr_seed42,accuracy,first,0.04752475247524757,0.003278253999065177,14.496970792623046,True,significant
transfer/b2a_regiononly_mask_14/b2a_regiononly_mask_14@val~relation_detr_seed42,accuracy,latest,0.04840484048404844,0.0062464552548199955,7.749169490439794,True,significant
transfer/b2a_regiononly_mask_14/b2a_regiononly_mask_14@val~relation_detr_seed42,accuracy,mean,0.04933521923620939,0.0038988808991434467,12.653687176504404,True,significant
transfer/b2a_regiononly_oracle/b2a_regiononly_oracle@val~relation_detr_seed42,accuracy,first,0.06798679867986801,0.002851811088408296,23.839867569143237,True,significant
transfer/b2a_regiononly_oracle/b2a_regiononly_oracle@val~relation_detr_seed42,accuracy,latest,0.06886688668866887,0.006199781211707553,11.107954351457098,True,significant
transfer/b2a_regiononly_oracle/b2a_regiononly_oracle@val~relation_detr_seed42,accuracy,mean,0.06979726544082983,0.0034409674859213354,20.284197896784626,True,significant
transfer/b2a_regiononly_oracle_mask_top3/b2a_regiononly_oracle_mask_top3@val~relation_detr_seed42,accuracy,first,-0.01980198019801978,0.006354028197224944,3.116445124789986,True,significant
transfer/b2a_regiononly_oracle_mask_top3/b2a_regiononly_oracle_mask_top3@val~relation_detr_seed42,accuracy,latest,-0.018921892189218914,0.009705938393889064,1.949517029814684,True,significant
transfer/b2a_regiononly_oracle_mask_top3/b2a_regiononly_oracle_mask_top3@val~relation_detr_seed42,accuracy,mean,-0.01799151343705796,0.006913679817713396,2.6023064289095768,True,significant
transfer/b2a_regiononly_pred/b2a_regiononly_pred@val~relation_detr_seed42,accuracy,first,0.047084708470847114,0.0038987998122484756,12.076718666838374,True,significant
transfer/b2a_regiononly_pred/b2a_regiononly_pred@val~relation_detr_seed42,accuracy,latest,0.047964796479647985,0.007033825022286397,6.819162593279392,True,significant
transfer/b2a_regiononly_pred/b2a_regiononly_pred@val~relation_detr_seed42,accuracy,mean,0.04889517523180894,0.004505803985640211,10.851598380141613,True,significant
transfer/b2a_ro_oracle_bipolarnoise_p010/b2a_ro_oracle_bipolarnoise_p010@val~relation_detr_seed42,accuracy,first,0.05918591859185921,0.0032929877991409394,17.973318518610782,True,significant
transfer/b2a_ro_oracle_bipolarnoise_p010/b2a_ro_oracle_bipolarnoise_p010@val~relation_detr_seed42,accuracy,latest,0.06006600660066008,0.006752919363354359,8.894820649957186,True,significant
transfer/b2a_ro_oracle_bipolarnoise_p010/b2a_ro_oracle_bipolarnoise_p010@val~relation_detr_seed42,accuracy,mean,0.060996385352821036,0.0038492546137660877,15.846284923496535,True,significant
transfer/b2a_ro_oracle_bipolarnoise_p020/b2a_ro_oracle_bipolarnoise_p020@val~relation_detr_seed42,accuracy,first,0.053685368536853684,0.004116234748926228,13.042348605326309,True,significant
transfer/b2a_ro_oracle_bipolarnoise_p020/b2a_ro_oracle_bipolarnoise_p020@val~relation_detr_seed42,accuracy,latest,0.054565456545654555,0.0075515961723787006,7.22568517967597,True,significant
transfer/b2a_ro_oracle_bipolarnoise_p020/b2a_ro_oracle_bipolarnoise_p020@val~relation_detr_seed42,accuracy,mean,0.05549583529781551,0.00467040165492431,11.882454529216478,True,significant
transfer/b2a_ro_oracle_bipolarnoise_p030/b2a_ro_oracle_bipolarnoise_p030@val~relation_detr_seed42,accuracy,first,0.04818481848184819,0.0028004228957883093,17.206265008872645,True,significant
transfer/b2a_ro_oracle_bipolarnoise_p030/b2a_ro_oracle_bipolarnoise_p030@val~relation_detr_seed42,accuracy,latest,0.04906490649064906,0.0059365181796401,8.264929880771225,True,significant
transfer/b2a_ro_oracle_bipolarnoise_p030/b2a_ro_oracle_bipolarnoise_p030@val~relation_detr_seed42,accuracy,mean,0.049995285242810016,0.003415550085409363,14.637550026387022,True,significant
transfer/b2a_ro_oracle_bsnoise_p010/b2a_ro_oracle_bsnoise_p010@val~relation_detr_seed42,accuracy,first,0.05390539053905393,0.0003111580995320169,173.24116139071378,True,significant
transfer/b2a_ro_oracle_bsnoise_p010/b2a_ro_oracle_bsnoise_p010@val~relation_detr_seed42,accuracy,latest,0.054785478547854795,0.003886363417526017,14.096849075100176,True,significant
transfer/b2a_ro_oracle_bsnoise_p010/b2a_ro_oracle_bsnoise_p010@val~relation_detr_seed42,accuracy,mean,0.05571585730001575,0.0009308458630908185,59.85508397170564,True,significant
transfer/b2a_ro_oracle_bsnoise_p020/b2a_ro_oracle_bsnoise_p020@val~relation_detr_seed42,accuracy,first,0.04114411441144117,0.0032485859318444913,12.66523812964992,True,significant
transfer/b2a_ro_oracle_bsnoise_p020/b2a_ro_oracle_bsnoise_p020@val~relation_detr_seed42,accuracy,latest,0.04202420242024204,0.0067815335566215225,6.196858287195144,True,significant
transfer/b2a_ro_oracle_bsnoise_p020/b2a_ro_oracle_bsnoise_p020@val~relation_detr_seed42,accuracy,mean,0.04295458117240299,0.003778536610494403,11.36804683937748,True,significant
transfer/b2a_ro_oracle_bsnoise_p030/b2a_ro_oracle_bsnoise_p030@val~relation_detr_seed42,accuracy,first,0.017161716171617176,0.002851811088408279,6.017830648521632,True,significant
transfer/b2a_ro_oracle_bsnoise_p030/b2a_ro_oracle_bsnoise_p030@val~relation_detr_seed42,accuracy,latest,0.018041804180418047,0.00489023339293569,3.689354419459977,True,significant
transfer/b2a_ro_oracle_bsnoise_p030/b2a_ro_oracle_bsnoise_p030@val~relation_detr_seed42,accuracy,mean,0.018972182932579,0.0024011525948583984,7.9012816483234944,True,significant
transfer/b2a_ro_oracle_nhnoise_p010/b2a_ro_oracle_nhnoise_p010@val~relation_detr_seed42,accuracy,first,0.06886688668866892,0.002243792965277331,30.692175149126125,True,significant
transfer/b2a_ro_oracle_nhnoise_p010/b2a_ro_oracle_nhnoise_p010@val~relation_detr_seed42,accuracy,latest,0.06974697469746978,0.0059120038911086486,11.797518401901877,True,significant
transfer/b2a_ro_oracle_nhnoise_p010/b2a_ro_oracle_nhnoise_p010@val~relation_detr_seed42,accuracy,mean,0.07067735344963073,0.002642478285412953,26.746616553023305,True,significant
transfer/b2a_ro_oracle_nhnoise_p020/b2a_ro_oracle_nhnoise_p020@val~relation_detr_seed42,accuracy,first,0.06798679867986801,0.001616824912728172,42.04957391777786,True,significant
transfer/b2a_ro_oracle_nhnoise_p020/b2a_ro_oracle_nhnoise_p020@val~relation_detr_seed42,accuracy,latest,0.06886688668866887,0.00523448944042701,13.156371308497848,True,significant
transfer/b2a_ro_oracle_nhnoise_p020/b2a_ro_oracle_nhnoise_p020@val~relation_detr_seed42,accuracy,mean,0.06979726544082983,0.0021320435762901503,32.73726025913604,True,significant
transfer/b2a_ro_oracle_nhnoise_p030/b2a_ro_oracle_nhnoise_p030@val~relation_detr_seed42,accuracy,first,0.06644664466446648,0.001555790497660137,42.70924958366841,True,significant
transfer/b2a_ro_oracle_nhnoise_p030/b2a_ro_oracle_nhnoise_p030@val~relation_detr_seed42,accuracy,latest,0.06732673267326734,0.005197364933341115,12.95401295401947,True,significant
transfer/b2a_ro_oracle_nhnoise_p030/b2a_ro_oracle_nhnoise_p030@val~relation_detr_seed42,accuracy,mean,0.0682571114254283,0.0018634103189359688,36.63021006795969,True,significant
transfer/b2a_ro_oracle_noise000/b2a_ro_oracle_noise000@val~relation_detr_seed42,accuracy,first,0.056325632563256324,0.003506573696481666,16.062868611536913,True,significant
transfer/b2a_ro_oracle_noise000/b2a_ro_oracle_noise000@val~relation_detr_seed42,accuracy,latest,-0.0871287128712871,0.022814488707266403,3.819007911561772,True,significant
transfer/b2a_ro_oracle_noise000/b2a_ro_oracle_noise000@val~relation_detr_seed42,accuracy,mean,0.0060458903033160745,0.005726200659764305,1.055829277132759,True,significant
transfer/b2a_ro_oracle_scalpelnoise_p010/b2a_ro_oracle_scalpelnoise_p010@val~relation_detr_seed42,accuracy,first,0.06600660066006607,0.0018669485971922063,35.35533905932738,True,significant
transfer/b2a_ro_oracle_scalpelnoise_p010/b2a_ro_oracle_scalpelnoise_p010@val~relation_detr_seed42,accuracy,latest,0.06688668866886693,0.00512230879068114,13.05791809946168,True,significant
transfer/b2a_ro_oracle_scalpelnoise_p010/b2a_ro_oracle_scalpelnoise_p010@val~relation_detr_seed42,accuracy,mean,0.06781706742102789,0.0024827155103755096,27.31568201737725,True,significant
transfer/b2a_ro_oracle_scalpelnoise_p020/b2a_ro_oracle_scalpelnoise_p020@val~relation_detr_seed42,accuracy,first,0.061606160616061646,0.0013563067113243224,45.42199791661303,True,significant
transfer/b2a_ro_oracle_scalpelnoise_p020/b2a_ro_oracle_scalpelnoise_p020@val~relation_detr_seed42,accuracy,latest,0.06248624862486252,0.004045055293916494,15.447563527459776,True,significant
transfer/b2a_ro_oracle_scalpelnoise_p020/b2a_ro_oracle_scalpelnoise_p020@val~relation_detr_seed42,accuracy,mean,0.06341662737702347,0.0019333545194367098,32.80134436776766,True,significant
transfer/b2a_ro_oracle_scalpelnoise_p030/b2a_ro_oracle_scalpelnoise_p030@val~relation_detr_seed42,accuracy,first,0.05764576457645768,0.0013563067113243224,42.502012336259334,True,significant
transfer/b2a_ro_oracle_scalpelnoise_p030/b2a_ro_oracle_scalpelnoise_p030@val~relation_detr_seed42,accuracy,latest,0.05852585258525855,0.004045055293916494,14.468492599663028,True,significant
transfer/b2a_ro_oracle_scalpelnoise_p030/b2a_ro_oracle_scalpelnoise_p030@val~relation_detr_seed42,accuracy,mean,0.05945623133741951,0.0019333545194367098,30.752886105307944,True,significant
transfer/b2a_ro_oracle_top3noise_p010/b2a_ro_oracle_top3noise_p010@val~relation_detr_seed42,accuracy,first,0.05280528052805281,0.0026947081878802713,19.59591794226552,True,significant
transfer/b2a_ro_oracle_top3noise_p010/b2a_ro_oracle_top3noise_p010@val~relation_detr_seed42,accuracy,latest,0.053685368536853684,0.004045055293916404,13.271850354578406,True,significant
transfer/b2a_ro_oracle_top3noise_p010/b2a_ro_oracle_top3noise_p010@val~relation_detr_seed42,accuracy,mean,0.05461574728901464,0.002120334170830622,25.758084758696036,True,significant
transfer/b2a_ro_oracle_top3noise_p020/b2a_ro_oracle_top3noise_p020@val~relation_detr_seed42,accuracy,first,0.030143014301430182,0.0006223161990640862,48.43681451127717,True,significant
transfer/b2a_ro_oracle_top3noise_p020/b2a_ro_oracle_top3noise_p020@val~relation_detr_seed42,accuracy,latest,0.03102310231023105,0.0035340766565916675,8.778276569742077,True,significant
transfer/b2a_ro_oracle_top3noise_p020/b2a_ro_oracle_top3noise_p020@val~relation_detr_seed42,accuracy,mean,0.03195348106239201,0.0011283241311927036,28.319416539124564,True,significant
transfer/b2a_ro_oracle_top3noise_p030/b2a_ro_oracle_top3noise_p030@val~relation_detr_seed42,accuracy,first,0.0011001100110011504,0.011386005749558292,0.09661948493604336,False,not_significant
transfer/b2a_ro_oracle_top3noise_p030/b2a_ro_oracle_top3noise_p030@val~relation_detr_seed42,accuracy,latest,0.001980198019802019,0.01502284709800799,0.1318124325491265,False,not_significant
transfer/b2a_ro_oracle_top3noise_p030/b2a_ro_oracle_top3noise_p030@val~relation_detr_seed42,accuracy,mean,0.002910576771962973,0.011654252478795165,0.2497437546731331,False,not_significant
transfer/haux_hand_count_oracle/haux_hand_count_oracle@val~relation_detr_seed42,accuracy,first,0.0004400440044004898,0.005178702880501562,0.08497185773242723,False,not_significant
transfer/haux_hand_count_oracle/haux_hand_count_oracle@val~relation_detr_seed42,accuracy,latest,0.0013201320132013583,0.008822854854021324,0.149626400416149,False,not_significant
transfer/haux_hand_count_oracle/haux_hand_count_oracle@val~relation_detr_seed42,accuracy,mean,0.0022505107653623124,0.0056100318865997525,0.40115828409780213,False,not_significant
transfer/haux_hand_geom_oracle/haux_hand_geom_oracle@val~relation_detr_seed42,accuracy,first,0.012101210121012099,0.006223161990640653,1.9445436482630143,True,significant
transfer/haux_hand_geom_oracle/haux_hand_geom_oracle@val~relation_detr_seed42,accuracy,latest,0.012981298129812968,0.009119639945462148,1.4234441499274701,True,significant
transfer/haux_hand_geom_oracle/haux_hand_geom_oracle@val~relation_detr_seed42,accuracy,mean,0.013911676881973922,0.0068374376220173266,2.0346330966408734,True,significant
transfer/haux_hand_own_other_oracle/haux_hand_own_other_oracle@val~relation_detr_seed42,accuracy,first,0.00044004400440045277,0.0016464938995704498,0.26726124191243883,False,not_significant
transfer/haux_hand_own_other_oracle/haux_hand_own_other_oracle@val~relation_detr_seed42,accuracy,latest,0.0013201320132013212,0.004068920133972925,0.3244428422615251,False,not_significant
transfer/haux_hand_own_other_oracle/haux_hand_own_other_oracle@val~relation_detr_seed42,accuracy,mean,0.0022505107653622756,0.002204132037788442,1.021041719270307,False,not_significant
transfer/haux_hand_presence_oracle/haux_hand_presence_oracle@val~relation_detr_seed42,accuracy,first,0.0048404840484048695,0.008958976049065894,0.5402943396538672,False,not_significant
transfer/haux_hand_presence_oracle/haux_hand_presence_oracle@val~relation_detr_seed42,accuracy,latest,0.005720572057205738,0.012127184844462598,0.4717147574292819,False,not_significant
transfer/haux_hand_presence_oracle/haux_hand_presence_oracle@val~relation_detr_seed42,accuracy,mean,0.006650950809366692,0.008948197886258707,0.7432726560037546,False,not_significant
transfer/haux_hand_presence_oracle_shuffle/haux_hand_presence_oracle_shuffle@val~relation_detr_seed42,accuracy,first,3.700743415417188e-17,0.006752919363354363,5.480212655136646e-15,False,not_significant
transfer/haux_hand_presence_oracle_shuffle/haux_hand_presence_oracle_shuffle@val~relation_detr_seed42,accuracy,latest,0.0008800880088009055,0.00964590108549304,0.09123958466923475,False,not_significant
transfer/haux_hand_presence_oracle_shuffle/haux_hand_presence_oracle_shuffle@val~relation_detr_seed42,accuracy,mean,0.0018104667609618597,0.006630604938528873,0.2730469961257482,False,not_significant
transfer/haux_hand_presence_oracle_withtooloracle/haux_hand_presence_oracle_withtooloracle@val~relation_detr_seed42,accuracy,first,0.058305830583058306,0.004487585930554698,12.992693952904716,True,significant
transfer/haux_hand_presence_oracle_withtooloracle/haux_hand_presence_oracle_withtooloracle@val~relation_detr_seed42,accuracy,latest,0.05918591859185918,0.007033825022286413,8.414471273358492,True,significant
transfer/haux_hand_presence_oracle_withtooloracle/haux_hand_presence_oracle_withtooloracle@val~relation_detr_seed42,accuracy,mean,0.06011629734402013,0.005109122481281861,11.766462355182599,True,significant
transfer/hires_relation_detr_augstrong_hires_seed42/hires_relation_detr_augstrong_hires_seed42@val~relation_detr_augstrong_hires_seed42,accuracy,first,0.04004400440044006,0.0029682590898200485,13.490737563231967,True,significant
transfer/hires_relation_detr_augstrong_hires_seed42/hires_relation_detr_augstrong_hires_seed42@val~relation_detr_augstrong_hires_seed42,accuracy,latest,0.04004400440044006,0.0029682590898200485,13.490737563231967,True,significant
transfer/hires_relation_detr_augstrong_hires_seed42/hires_relation_detr_augstrong_hires_seed42@val~relation_detr_augstrong_hires_seed42,accuracy,mean,0.04004400440044006,0.0029682590898200485,13.490737563231967,True,significant
transfer/hires_relation_detr_augstrong_seed42/hires_relation_detr_augstrong_seed42@val~relation_detr_augstrong_seed42,accuracy,first,0.04004400440044006,0.0021781066967242082,18.3847763108505,True,significant
transfer/hires_relation_detr_augstrong_seed42/hires_relation_detr_augstrong_seed42@val~relation_detr_augstrong_seed42,accuracy,latest,0.03784378437843786,0.0011218964826387016,33.73197524376692,True,significant
transfer/hires_relation_detr_augstrong_seed42/hires_relation_detr_augstrong_seed42@val~relation_detr_augstrong_seed42,accuracy,mean,0.03867986798679871,0.0009924593956163756,38.97375364437579,True,significant
transfer/hires_relation_detr_seed42/hires_relation_detr_seed42@val~relation_detr_seed42,accuracy,first,0.0492849284928493,0.0022437929652773672,21.96500713547648,True,significant
transfer/hires_relation_detr_seed42/hires_relation_detr_seed42@val~relation_detr_seed42,accuracy,latest,0.05016501650165017,0.005141175553596485,9.757499229248742,True,significant
transfer/hires_relation_detr_seed42/hires_relation_detr_seed42@val~relation_detr_seed42,accuracy,mean,0.05109539525381113,0.002865469292107157,17.83142307424189,True,significant
transfer/t1a_3seed_det123_aug/t1a_3seed_det123_aug@val~relation_detr_augstrong_seed123,accuracy,first,0.042244224422442245,0.008822854854021324,4.788044813316629,True,significant
transfer/t1a_3seed_det123_aug/t1a_3seed_det123_aug@val~relation_detr_augstrong_seed123,accuracy,latest,0.043344334433443356,0.005609482413193363,7.72697572444448,True,significant
transfer/t1a_3seed_det123_aug/t1a_3seed_det123_aug@val~relation_detr_augstrong_seed123,accuracy,mean,0.04279427942794278,0.006412801602547703,6.67325797369769,True,significant
transfer/t1a_3seed_det123_frozen/t1a_3seed_det123_frozen@val~relation_detr_seed123,accuracy,first,0.06182618261826186,0.003785401657664494,16.33279324350674,True,significant
transfer/t1a_3seed_det123_frozen/t1a_3seed_det123_frozen@val~relation_detr_seed123,accuracy,latest,0.05984598459845988,0.005007615699335955,11.95099388445401,True,significant
transfer/t1a_3seed_det123_frozen/t1a_3seed_det123_frozen@val~relation_detr_seed123,accuracy,mean,0.06083608360836087,0.0042635472772443945,14.268889178984383,True,significant
transfer/t1a_3seed_det42_aug/t1a_3seed_det42_aug@val~relation_detr_augstrong_seed42,accuracy,first,0.04026402640264023,0.002469740849355739,16.302935756657856,True,significant
transfer/t1a_3seed_det42_aug/t1a_3seed_det42_aug@val~relation_detr_augstrong_seed42,accuracy,latest,0.037403740374037375,0.0008232469497852397,45.43441112511243,True,significant
transfer/t1a_3seed_det42_aug/t1a_3seed_det42_aug@val~relation_detr_augstrong_seed42,accuracy,mean,0.03856985698569856,0.0013209873772094506,29.197748329114482,True,significant
transfer/t1a_3seed_det42_frozen/t1a_3seed_det42_frozen@val~relation_detr_seed42,accuracy,first,0.04994499449944997,0.0017324549777803654,28.82902882904344,True,significant
transfer/t1a_3seed_det42_frozen/t1a_3seed_det42_frozen@val~relation_detr_seed42,accuracy,latest,0.05016501650165017,0.00592835801333666,8.461873656887294,True,significant
transfer/t1a_3seed_det42_frozen/t1a_3seed_det42_frozen@val~relation_detr_seed42,accuracy,mean,0.05142542825711146,0.0027962109799237593,18.391111624385942,True,significant
transfer/t1a_3seed_det456_aug/t1a_3seed_det456_aug@val~relation_detr_augstrong_seed456,accuracy,first,0.03674367436743672,0.0021781066967242755,16.869547494021624,True,significant
transfer/t1a_3seed_det456_aug/t1a_3seed_det456_aug@val~relation_detr_augstrong_seed456,accuracy,latest,0.032343234323432335,0.004790218054362405,6.751933618967025,True,significant
transfer/t1a_3seed_det456_aug/t1a_3seed_det456_aug@val~relation_detr_augstrong_seed456,accuracy,mean,0.03454345434543449,0.0018342499450531458,18.832468518587646,True,significant
transfer/t1a_3seed_det456_frozen/t1a_3seed_det456_frozen@val~relation_detr_seed456,accuracy,first,0.06424642464246422,0.011958352687965853,5.372514619602903,True,significant
transfer/t1a_3seed_det456_frozen/t1a_3seed_det456_frozen@val~relation_detr_seed456,accuracy,latest,0.06424642464246426,0.00949414697927013,6.76695071002611,True,significant
transfer/t1a_3seed_det456_frozen/t1a_3seed_det456_frozen@val~relation_detr_seed456,accuracy,mean,0.06424642464246426,0.010702210347208167,6.0030986644944715,True,significant
transfer/t1a_appearance/t1a_appearance@val~relation_detr_seed42,accuracy,first,0.05060506050605059,0.002968259089820024,17.048734283205363,True,significant
transfer/t1a_appearance/t1a_appearance@val~relation_detr_seed42,accuracy,latest,0.051485148514851455,0.004209268750211028,12.231375939649919,True,significant
transfer/t1a_appearance/t1a_appearance@val~relation_detr_seed42,accuracy,mean,0.05241552726701241,0.003438152609554548,15.245259073535841,True,significant
transfer/t1a_b2a_combined/t1a_b2a_combined@val~relation_detr_seed42,accuracy,first,0.04796479647964802,0.0036684998901062717,13.074771137108728,True,significant
transfer/t1a_b2a_combined/t1a_b2a_combined@val~relation_detr_seed42,accuracy,latest,0.04884488448844889,0.006354028197224955,7.687231307815301,True,significant
transfer/t1a_b2a_combined/t1a_b2a_combined@val~relation_detr_seed42,accuracy,mean,0.049775263240609845,0.004290704205501496,11.600721200214297,True,significant
transfer/t1a_base_env/t1a_base_env@val~relation_detr_seed42,accuracy,first,0.04906490649064906,0.002040400109019948,24.04670842436687,True,significant
transfer/t1a_base_env/t1a_base_env@val~relation_detr_seed42,accuracy,latest,0.049944994499449925,0.005122308790681142,9.750484896637492,True,significant
transfer/t1a_base_env/t1a_base_env@val~relation_detr_seed42,accuracy,mean,0.05087537325161088,0.0026628135349343615,19.105871509273726,True,significant
transfer/t1a_base_test/t1a_base_test@val~relation_detr_seed42,accuracy,first,0.049064906490649096,0.0029682590898200017,16.52985976154273,True,significant
transfer/t1a_base_test/t1a_base_test@val~relation_detr_seed42,accuracy,latest,0.04994499449944997,0.005960931654188803,8.378722890465141,True,significant
transfer/t1a_base_test/t1a_base_test@val~relation_detr_seed42,accuracy,mean,0.05087537325161092,0.003589309138403016,14.17414084155671,True,significant
transfer/t1a_boundary/t1a_boundary@val~relation_detr_seed42,accuracy,first,-0.002420242024202398,0.002765633683163178,0.8751130125932873,False,not_significant
transfer/t1a_boundary/t1a_boundary@val~relation_detr_seed42,accuracy,latest,-0.002420242024202398,0.002765633683163178,0.8751130125932873,False,not_significant
transfer/t1a_boundary/t1a_boundary@val~relation_detr_seed42,accuracy,mean,-0.002420242024202398,0.002765633683163178,0.8751130125932873,False,not_significant
transfer/t1a_combined_oracle/t1a_combined_oracle@val~relation_detr_seed42,accuracy,first,0.04862486248624864,0.003823574740810266,12.717120962030519,True,significant
transfer/t1a_combined_oracle/t1a_combined_oracle@val~relation_detr_seed42,accuracy,latest,0.049504950495049514,0.0062153781702202916,7.9649136608038305,True,significant
transfer/t1a_combined_oracle/t1a_combined_oracle@val~relation_detr_seed42,accuracy,mean,0.05043532924721047,0.004437134003999207,11.366645497240539,True,significant
transfer/t1a_combined_oracle_noise_p010/t1a_combined_oracle_noise_p010@val~relation_detr_seed42,accuracy,first,0.04862486248624864,0.0031579098117508002,15.397799615844688,True,significant
transfer/t1a_combined_oracle_noise_p010/t1a_combined_oracle_noise_p010@val~relation_detr_seed42,accuracy,latest,0.049504950495049514,0.006001400086682488,8.248900219951064,True,significant
transfer/t1a_combined_oracle_noise_p010/t1a_combined_oracle_noise_p010@val~relation_detr_seed42,accuracy,mean,0.05043532924721047,0.0037807322732396976,13.340095410668313,True,significant
transfer/t1a_combined_oracle_noise_p020/t1a_combined_oracle_noise_p020@val~relation_detr_seed42,accuracy,first,0.047964796479647985,0.003292987799140979,14.565737684227152,True,significant
transfer/t1a_combined_oracle_noise_p020/t1a_combined_oracle_noise_p020@val~relation_detr_seed42,accuracy,latest,0.04884488448844885,0.0058295451262890255,8.378850052669984,True,significant
transfer/t1a_combined_oracle_noise_p020/t1a_combined_oracle_noise_p020@val~relation_detr_seed42,accuracy,mean,0.0497752632406098,0.00390915515470297,12.732997609656628,True,significant
transfer/t1a_combined_oracle_noise_p030/t1a_combined_oracle_noise_p030@val~relation_detr_seed42,accuracy,first,0.0492849284928493,0.002658535967787573,18.53837190469313,True,significant
transfer/t1a_combined_oracle_noise_p030/t1a_combined_oracle_noise_p030@val~relation_detr_seed42,accuracy,latest,0.05016501650165017,0.0056781024864967925,8.834820544530253,True,significant
