experiment_id,metric,sigma_source,arm,control_of,delta_method,delta_dedup_rule,n_seeds,delta,pstd,sstd,ratio_pstd,ratio_sstd,same_sign,verdict_pstd,verdict_sstd,agree,reason
transfer/b2a_oracle_mask_01/b2a_oracle_mask_01@val~relation_detr_seed42,edit_score,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,16.239594735022962,1.6924101991852676,2.072770711742974,9.595542938018669,7.83472800103743,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_oracle_mask_01/b2a_oracle_mask_01@val~relation_detr_seed42,jaccard,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.1624338001305677,0.010101089342883745,0.012371257368165103,16.08082005976939,13.129934597315696,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_oracle_mask_01/b2a_oracle_mask_01@val~relation_detr_seed42,macro_f1,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.12919983409423033,0.008300054939030056,0.01016544971884549,15.566142036805434,12.709701751286987,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_oracle_mask_01/b2a_oracle_mask_01@val~relation_detr_seed42,seg_f1_10,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.1964082364748655,0.01056341742824568,0.012937491319612427,18.593247669043784,15.181323150116661,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_oracle_mask_01/b2a_oracle_mask_01@val~relation_detr_seed42,seg_f1_25,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.2156541272412931,0.009971476067568921,0.012212514173959006,21.627101722951863,17.65845461216633,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_oracle_mask_01/b2a_oracle_mask_01@val~relation_detr_seed42,seg_f1_50,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.2454204310998567,0.034585230957096355,0.04235808424059738,7.096105022525524,5.7939454887961555,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_oracle_mask_02/b2a_oracle_mask_02@val~relation_detr_seed42,accuracy,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.06209649536382211,0.00551304030813848,0.00675206784316771,11.263566361405665,9.196663423140274,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_oracle_mask_02/b2a_oracle_mask_02@val~relation_detr_seed42,edit_score,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,13.352805633674476,5.934044872390398,7.267691024067697,2.250203010058398,1.8372830641059594,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_oracle_mask_02/b2a_oracle_mask_02@val~relation_detr_seed42,jaccard,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.16678012250538818,0.013233758375506032,0.0162079776996365,12.60262714287398,10.29000197286356,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_oracle_mask_02/b2a_oracle_mask_02@val~relation_detr_seed42,macro_f1,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.1318942728730318,0.011093779939837784,0.013587050085663216,11.88902913058508,9.707351635672852,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_oracle_mask_02/b2a_oracle_mask_02@val~relation_detr_seed42,seg_f1_10,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.17210457310297714,0.05032689011015303,0.06163760055549801,3.419733918115804,2.7922010518241303,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_oracle_mask_02/b2a_oracle_mask_02@val~relation_detr_seed42,seg_f1_25,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.19135046386940474,0.049290969023445486,0.06036886151738654,3.882059283078569,3.169688131592391,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_oracle_mask_02/b2a_oracle_mask_02@val~relation_detr_seed42,seg_f1_50,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.21962511883669295,0.06822149374425336,0.08355392458194769,3.219295075244421,2.6285434219345363,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_oracle_mask_03/b2a_oracle_mask_03@val~relation_detr_seed42,accuracy,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.06275656137042278,0.004059128180845261,0.004971396421811304,15.460601039052316,12.623527887473864,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_oracle_mask_03/b2a_oracle_mask_03@val~relation_detr_seed42,edit_score,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,15.501069885387002,1.2727956824907651,1.558849984459922,12.178757438155806,9.943913808202328,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_oracle_mask_03/b2a_oracle_mask_03@val~relation_detr_seed42,jaccard,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.1694874509776787,0.0051117209770421695,0.0062605540506171994,33.15663193254934,27.0722766080056,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_oracle_mask_03/b2a_oracle_mask_03@val~relation_detr_seed42,macro_f1,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.13352814345129835,0.0071998940037346785,0.008818033255637101,18.545848505830165,15.142621895413907,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_oracle_mask_03/b2a_oracle_mask_03@val~relation_detr_seed42,seg_f1_10,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.1882701436308903,0.005365886812739826,0.006571842354370862,35.08649179552101,28.648000587791618,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_oracle_mask_03/b2a_oracle_mask_03@val~relation_detr_seed42,seg_f1_25,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.20307158995287342,0.013896557214633249,0.017019737178621857,14.613086307379534,11.93153500677716,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_oracle_mask_03/b2a_oracle_mask_03@val~relation_detr_seed42,seg_f1_50,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.2497702812013408,0.03241542912599415,0.03970063057601888,7.705289978748063,6.291342922704463,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_oracle_mask_04/b2a_oracle_mask_04@val~relation_detr_seed42,accuracy,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.06187647336162191,0.003981027362805911,0.004875742845466122,15.54284050889067,12.69067613341419,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_oracle_mask_04/b2a_oracle_mask_04@val~relation_detr_seed42,edit_score,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,14.131332626760857,2.46668916445703,3.0210649034859514,5.72886638105108,4.677599812720002,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_oracle_mask_04/b2a_oracle_mask_04@val~relation_detr_seed42,jaccard,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.16649940360464313,0.008251414013591732,0.010105876994875161,20.178287422057025,16.4755026890865,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_oracle_mask_04/b2a_oracle_mask_04@val~relation_detr_seed42,macro_f1,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.13170070455780244,0.006968218587114093,0.00853428997730353,18.90019707495236,15.43194629055881,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_oracle_mask_04/b2a_oracle_mask_04@val~relation_detr_seed42,seg_f1_10,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.17471511478174384,0.024947158888323284,0.030553904904265038,7.003407304369262,5.7182581188617645,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_oracle_mask_04/b2a_oracle_mask_04@val~relation_detr_seed42,seg_f1_25,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.1896875012746672,0.028896618857207335,0.035390985745922164,6.564349352151133,5.359768802046534,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_oracle_mask_04/b2a_oracle_mask_04@val~relation_detr_seed42,seg_f1_50,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.22084239475711448,0.05018552231570142,0.061464461074263455,4.400520001921352,3.593009535872855,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_oracle_mask_05/b2a_oracle_mask_05@val~relation_detr_seed42,accuracy,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.060996385352821036,0.006070426822812933,0.007434724118398078,10.048121348501216,8.204256725798134,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_oracle_mask_05/b2a_oracle_mask_05@val~relation_detr_seed42,edit_score,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,14.582020862889701,4.5034302268438005,5.515553073996805,3.2379808564524857,2.6438002984028848,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_oracle_mask_05/b2a_oracle_mask_05@val~relation_detr_seed42,jaccard,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.1665125034937315,0.012144863395391309,0.014874359157256946,13.710529140815128,11.194600166185506,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_oracle_mask_05/b2a_oracle_mask_05@val~relation_detr_seed42,macro_f1,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.1319108060966976,0.011013080854571373,0.013488214294857187,11.977648020439558,9.779708656244646,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_oracle_mask_05/b2a_oracle_mask_05@val~relation_detr_seed42,seg_f1_10,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.1682933627950992,0.0507780418865239,0.062190146379827435,3.3142940637843497,2.70610977126898,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_oracle_mask_05/b2a_oracle_mask_05@val~relation_detr_seed42,seg_f1_25,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.17864680769429103,0.05808926357241016,0.07114452764322361,3.075384274266138,2.511040744977197,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_oracle_mask_05/b2a_oracle_mask_05@val~relation_detr_seed42,seg_f1_50,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.21599553673565333,0.07249673584195572,0.08879000541506606,2.9793829229294926,2.4326559698463854,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_oracle_mask_06/b2a_oracle_mask_06@val~relation_detr_seed42,accuracy,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.05593587930221596,0.003086242267223496,0.0037798593886539267,18.124267137504425,14.798402149593109,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_oracle_mask_06/b2a_oracle_mask_06@val~relation_detr_seed42,edit_score,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,6.584161133847178,2.861176849421078,3.50421167247281,2.301207328438785,1.8789279156760943,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_oracle_mask_06/b2a_oracle_mask_06@val~relation_detr_seed42,jaccard,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.15741528145950545,0.0051897884639995,0.00635616680489062,30.33173366341673,24.76575682979017,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_oracle_mask_06/b2a_oracle_mask_06@val~relation_detr_seed42,macro_f1,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.1265651255038851,0.005242449887926423,0.006420663613765297,24.142362485022463,19.71215642453864,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_oracle_mask_06/b2a_oracle_mask_06@val~relation_detr_seed42,seg_f1_10,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.11919865331246537,0.03125957610327651,0.03828500551436298,3.813188410445893,3.113455299562302,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_oracle_mask_06/b2a_oracle_mask_06@val~relation_detr_seed42,seg_f1_25,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.13844454407889298,0.03236792237417335,0.039642446925369876,4.277214412419596,3.4923309436353933,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_oracle_mask_06/b2a_oracle_mask_06@val~relation_detr_seed42,seg_f1_50,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.1581845344043131,0.03136910828974418,0.03841915449799156,5.042685081871771,4.117335128043552,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_oracle_mask_07/b2a_oracle_mask_07@val~relation_detr_seed42,accuracy,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.05967625333961971,0.0048070016448641855,0.005887350611318344,12.414444127219719,10.136351183993186,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_oracle_mask_07/b2a_oracle_mask_07@val~relation_detr_seed42,edit_score,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,15.234755952406402,0.9337057915698578,1.1435513796138073,16.316441527894895,13.322318720433344,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_oracle_mask_07/b2a_oracle_mask_07@val~relation_detr_seed42,jaccard,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.16319738410205273,0.011508170029074368,0.014094572222211227,14.181002165396327,11.57873978217478,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_oracle_mask_07/b2a_oracle_mask_07@val~relation_detr_seed42,macro_f1,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.12981474325108214,0.00971111232330086,0.011893635013470386,13.367649238244772,10.914639898067977,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_oracle_mask_07/b2a_oracle_mask_07@val~relation_detr_seed42,seg_f1_10,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.1894518270767247,0.014159305307354526,0.017341536557650163,13.38002274577136,10.924742824657521,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_oracle_mask_07/b2a_oracle_mask_07@val~relation_detr_seed42,seg_f1_25,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.2002313414522476,0.020661334078565373,0.025304862948831202,9.69111387923266,7.9127613477746985,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_oracle_mask_07/b2a_oracle_mask_07@val~relation_detr_seed42,seg_f1_50,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.21836787469411248,0.025495908725477016,0.031225983452996042,8.564820224505526,6.993146429569402,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_oracle_mask_08/b2a_oracle_mask_08@val~relation_detr_seed42,accuracy,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.06187647336162191,0.00502917648804001,0.006159458111050166,12.303500087692615,10.045765755044998,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_oracle_mask_08/b2a_oracle_mask_08@val~relation_detr_seed42,edit_score,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,16.639000919869762,2.1796205173939702,2.669479050258147,7.633898096978793,6.233051695333859,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_oracle_mask_08/b2a_oracle_mask_08@val~relation_detr_seed42,jaccard,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.16466184083936486,0.010794421477059486,0.013220412343667826,15.25434607026485,12.455121410659544,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_oracle_mask_08/b2a_oracle_mask_08@val~relation_detr_seed42,macro_f1,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.13054405329490637,0.010163006568566016,0.01244709017277026,12.845023016975766,10.487917375298656,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_oracle_mask_08/b2a_oracle_mask_08@val~relation_detr_seed42,seg_f1_10,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.19824578820970953,0.025717979246434142,0.03149796318462554,7.708451208786039,6.293924056221997,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_oracle_mask_08/b2a_oracle_mask_08@val~relation_detr_seed42,seg_f1_25,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.21304723453169266,0.0276127074263679,0.03381852180568053,7.71555035303238,6.299720483226647,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_oracle_mask_08/b2a_oracle_mask_08@val~relation_detr_seed42,seg_f1_50,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.27363481466904893,0.02720778724996857,0.03332259789631247,10.05722413789328,8.211689122213661,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_oracle_mask_09/b2a_oracle_mask_09@val~relation_detr_seed42,accuracy,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.050215307245010256,0.005166463733415776,0.006327599960731613,9.719473480521408,7.935916865263435,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_oracle_mask_09/b2a_oracle_mask_09@val~relation_detr_seed42,edit_score,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,2.755810036678876,2.7076475987158064,3.316177510062935,1.0177875577257218,0.8310200609938324,False,not_significant,not_significant,True,全 seed 同符号ではない
transfer/b2a_oracle_mask_09/b2a_oracle_mask_09@val~relation_detr_seed42,jaccard,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.14394195397467366,0.013478586593381447,0.01650782980385136,10.679306244569828,8.719617035371378,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_oracle_mask_09/b2a_oracle_mask_09@val~relation_detr_seed42,macro_f1,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.11874825469490642,0.012029246694905208,0.014732758196289376,9.871628515624367,8.06015093119594,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_oracle_mask_09/b2a_oracle_mask_09@val~relation_detr_seed42,seg_f1_10,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.056555334250347956,0.01485089577393979,0.01818855843470378,3.8082102999868006,3.109390689392973,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_oracle_mask_09/b2a_oracle_mask_09@val~relation_detr_seed42,seg_f1_25,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.07580122501677555,0.013745127701884085,0.016834274659504992,5.514770518020379,4.5027912725646635,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_oracle_mask_09/b2a_oracle_mask_09@val~relation_detr_seed42,seg_f1_50,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.11404152280684947,0.013589761409259693,0.01664399058942614,8.391723693481822,6.851813703818096,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_oracle_mask_10/b2a_oracle_mask_10@val~relation_detr_seed42,accuracy,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.060996385352821036,0.006032714784549374,0.007388536492945061,10.110934716993635,8.255543626408748,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_oracle_mask_10/b2a_oracle_mask_10@val~relation_detr_seed42,edit_score,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,11.018325299194137,5.586966501325935,6.842608569135549,1.9721480872633113,1.6102521703336483,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_oracle_mask_10/b2a_oracle_mask_10@val~relation_detr_seed42,jaccard,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.1636460856191656,0.009868558797323413,0.012086466775048198,16.582571881068418,13.539613243880614,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_oracle_mask_10/b2a_oracle_mask_10@val~relation_detr_seed42,macro_f1,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.130043462822251,0.010025329904744662,0.012278471384844754,12.971489622571488,10.591176926369098,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_oracle_mask_10/b2a_oracle_mask_10@val~relation_detr_seed42,seg_f1_10,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.15685967901962863,0.05874529383329747,0.07194799734072302,2.670165876857337,2.180181308963899,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_oracle_mask_10/b2a_oracle_mask_10@val~relation_detr_seed42,seg_f1_25,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.17610556978605624,0.06151183277485613,0.07533630172090211,2.8629543592146383,2.337592445650881,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_oracle_mask_10/b2a_oracle_mask_10@val~relation_detr_seed42,seg_f1_50,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.19872001127665587,0.08669873049107636,0.10618382552510736,2.2920752143782486,1.8714715757690248,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_oracle_mask_11/b2a_oracle_mask_11@val~relation_detr_seed42,accuracy,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.061656451359421695,0.0048070016448641855,0.005887350611318344,12.82638449381344,10.472699084863075,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_oracle_mask_11/b2a_oracle_mask_11@val~relation_detr_seed42,edit_score,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,14.01703412548917,2.8500772757601625,3.4906175265569703,4.918124236386046,4.01563162358699,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_oracle_mask_11/b2a_oracle_mask_11@val~relation_detr_seed42,jaccard,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.16505362841177726,0.01277532252566131,0.015646510743677133,12.919723011316563,10.548909665273237,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_oracle_mask_11/b2a_oracle_mask_11@val~relation_detr_seed42,macro_f1,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.1308851392278184,0.011320202948530108,0.013864360504324194,11.562084162529382,9.440402187103851,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_oracle_mask_11/b2a_oracle_mask_11@val~relation_detr_seed42,seg_f1_10,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.19527106745721098,0.05108708794068809,0.06256864894968883,3.822317445142301,3.1209091251790904,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_oracle_mask_11/b2a_oracle_mask_11@val~relation_detr_seed42,seg_f1_25,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.21451695822363856,0.053863328621667234,0.06596883548546673,3.9826160713236405,3.2517924053835654,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_oracle_mask_11/b2a_oracle_mask_11@val~relation_detr_seed42,seg_f1_50,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.2713185301305421,0.04758566951267232,0.05828030468738052,5.701685673630976,4.655406858044291,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_oracle_mask_12/b2a_oracle_mask_12@val~relation_detr_seed42,accuracy,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.060996385352821036,0.005327785959080135,0.006525178529255514,11.448730452255692,9.34784927022991,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
