# AUTO-GENERATED by `make context`. DO NOT EDIT. generated_from=runindex/ generated_from_digest=4fd482eac961
experiment_id,metric,sigma_source,arm,control_of,delta_method,delta_dedup_rule,n_seeds,delta,pstd,sstd,ratio_pstd,ratio_sstd,same_sign,verdict_pstd,verdict_sstd,agree,reason
transfer/b2a_ro_oracle_nhnoise_p020/b2a_ro_oracle_nhnoise_p020@val~relation_detr_seed42,accuracy,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.06979726544082983,0.0021320435762901503,0.0026112094356447436,32.73726025913604,26.729861070525704,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_ro_oracle_nhnoise_p030/b2a_ro_oracle_nhnoise_p030@val~relation_detr_seed42,accuracy,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.0682571114254283,0.0018634103189359688,0.002282202231414993,36.63021006795969,29.90844127915345,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_ro_oracle_noise000/b2a_ro_oracle_noise000@val~relation_detr_seed42,accuracy,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.0060458903033160745,0.005726200659764305,0.007013134890605466,1.055829277132759,0.8620809948222904,True,significant,not_significant,False,|Δ| > σ かつ全 seed 同符号
transfer/b2a_ro_oracle_scalpelnoise_p010/b2a_ro_oracle_scalpelnoise_p010@val~relation_detr_seed42,accuracy,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.06781706742102789,0.0024827155103755096,0.003040693088456757,27.31568201737725,22.303160972897494,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_ro_oracle_scalpelnoise_p020/b2a_ro_oracle_scalpelnoise_p020@val~relation_detr_seed42,accuracy,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.06341662737702347,0.0019333545194367098,0.0023678660322618604,32.80134436776766,26.78218552611522,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_ro_oracle_scalpelnoise_p030/b2a_ro_oracle_scalpelnoise_p030@val~relation_detr_seed42,accuracy,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.05945623133741951,0.0019333545194367098,0.0023678660322618604,30.752886105307944,25.10962635864371,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_ro_oracle_top3noise_p010/b2a_ro_oracle_top3noise_p010@val~relation_detr_seed42,accuracy,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.05461574728901464,0.002120334170830622,0.002596868401361142,25.758084758696036,21.031388136721883,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_ro_oracle_top3noise_p020/b2a_ro_oracle_top3noise_p020@val~relation_detr_seed42,accuracy,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.03195348106239201,0.0011283241311927036,0.0013819091929456343,28.319416539124564,23.122706778063304,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/b2a_ro_oracle_top3noise_p030/b2a_ro_oracle_top3noise_p030@val~relation_detr_seed42,accuracy,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.002910576771962973,0.011654252478795165,0.014273485953307094,0.2497437546731331,0.20391492179866594,False,not_significant,not_significant,True,|Δ| <= σ
transfer/haux_hand_count_oracle/haux_hand_count_oracle@val~relation_detr_seed42,accuracy,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.0022505107653623124,0.0056100318865997525,0.006870857781456328,0.40115828409780213,0.3275443673766888,False,not_significant,not_significant,True,|Δ| <= σ
transfer/haux_hand_geom_oracle/haux_hand_geom_oracle@val~relation_detr_seed42,accuracy,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.013911676881973922,0.0068374376220173266,0.008374116661025622,2.0346330966408734,1.6612709668496648,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/haux_hand_own_other_oracle/haux_hand_own_other_oracle@val~relation_detr_seed42,accuracy,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.0022505107653622756,0.002204132037788442,0.0026994994091512864,1.021041719270307,0.8336770727687726,False,not_significant,not_significant,True,全 seed 同符号ではない
transfer/haux_hand_presence_oracle/haux_hand_presence_oracle@val~relation_detr_seed42,accuracy,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.006650950809366692,0.008948197886258707,0.01095925946939241,0.7432726560037546,0.6068795823241354,False,not_significant,not_significant,True,|Δ| <= σ
transfer/haux_hand_presence_oracle_shuffle/haux_hand_presence_oracle_shuffle@val~relation_detr_seed42,accuracy,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.0018104667609618597,0.006630604938528873,0.00812079939268698,0.2730469961257482,0.2229419387692594,False,not_significant,not_significant,True,|Δ| <= σ
transfer/haux_hand_presence_oracle_withtooloracle/haux_hand_presence_oracle_withtooloracle@val~relation_detr_seed42,accuracy,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.06011629734402013,0.005109122481281861,0.0062573715562614304,11.766462355182599,9.607276282621388,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/hires_relation_detr_augstrong_hires_seed42/hires_relation_detr_augstrong_hires_seed42@val~relation_detr_augstrong_hires_seed42,accuracy,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_augstrong_hires_seed42,paired,mean,3,0.04004400440044006,0.0029682590898200485,0.0036353600972185702,13.490737563231967,11.015141094572144,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/hires_relation_detr_augstrong_seed42/hires_relation_detr_augstrong_seed42@val~relation_detr_augstrong_seed42,accuracy,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_augstrong_seed42,paired,mean,3,0.03867986798679871,0.0009924593956163756,0.0012155095548455523,38.97375364437579,31.821936596552327,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/hires_relation_detr_seed42/hires_relation_detr_seed42@val~relation_detr_seed42,accuracy,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.05109539525381113,0.002865469292107157,0.0035094688196383277,17.83142307424189,14.559295973194263,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/t1a_3seed_det123_aug/t1a_3seed_det123_aug@val~relation_detr_augstrong_seed123,accuracy,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_augstrong_seed123,paired,mean,3,0.04279427942794278,0.006412801602547703,0.007854045873972062,6.67325797369769,5.448692319172849,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/t1a_3seed_det123_frozen/t1a_3seed_det123_frozen@val~relation_detr_seed123,accuracy,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed123,paired,mean,3,0.06083608360836087,0.0042635472772443945,0.005221757661740646,14.268889178984383,11.650499228277374,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/t1a_3seed_det42_aug/t1a_3seed_det42_aug@val~relation_detr_augstrong_seed42,accuracy,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_augstrong_seed42,paired,mean,3,0.03856985698569856,0.0013209873772094506,0.001617872515410301,29.197748329114482,23.8398616815102,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/t1a_3seed_det42_frozen/t1a_3seed_det42_frozen@val~relation_detr_seed42,accuracy,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.05142542825711146,0.0027962109799237593,0.003424645056990474,18.391111624385942,15.01627976077128,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/t1a_3seed_det456_aug/t1a_3seed_det456_aug@val~relation_detr_augstrong_seed456,accuracy,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_augstrong_seed456,paired,mean,3,0.03454345434543449,0.0018342499450531458,0.0022464882130541442,18.832468518587646,15.376646155855852,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/t1a_3seed_det456_frozen/t1a_3seed_det456_frozen@val~relation_detr_seed456,accuracy,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed456,paired,mean,3,0.06424642464246426,0.010702210347208167,0.0131074772352972,6.0030986644944715,4.9015095345315345,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/t1a_appearance/t1a_appearance@val~relation_detr_seed42,accuracy,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.05241552726701241,0.003438152609554548,0.004210859775613541,15.245259073535841,12.447701908899408,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/t1a_b2a_combined/t1a_b2a_combined@val~relation_detr_seed42,accuracy,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.049775263240609845,0.004290704205501496,0.005255017970346281,11.600721200214297,9.471949196270758,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/t1a_base_env/t1a_base_env@val~relation_detr_seed42,accuracy,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.05087537325161088,0.0026628135349343615,0.003261267220382967,19.105871509273726,15.599878762966451,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/t1a_base_test/t1a_base_test@val~relation_detr_seed42,accuracy,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.05087537325161092,0.003589309138403016,0.0043959879590980576,14.17414084155671,11.573137534719095,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/t1a_boundary/t1a_boundary@val~relation_detr_seed42,accuracy,paired_delta,injection,transfer/t1a_regiontoken/t1a_regiontoken@val~relation_detr_seed42,paired,mean,3,-0.002420242024202398,0.002765633683163178,0.0033871956696019333,0.8751130125932873,0.7145267827077811,False,not_significant,not_significant,True,|Δ| <= σ
transfer/t1a_combined_oracle/t1a_combined_oracle@val~relation_detr_seed42,accuracy,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.05043532924721047,0.004437134003999207,0.005434357115075256,11.366645497240539,9.28082718511443,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/t1a_combined_oracle_noise_p010/t1a_combined_oracle_noise_p010@val~relation_detr_seed42,accuracy,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.05043532924721047,0.0037807322732396976,0.0046304324617549835,13.340095410668313,10.892142292060328,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/t1a_combined_oracle_noise_p020/t1a_combined_oracle_noise_p020@val~relation_detr_seed42,accuracy,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.0497752632406098,0.00390915515470297,0.004787717727196457,12.732997609656628,10.396449013245544,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/t1a_combined_oracle_noise_p030/t1a_combined_oracle_noise_p030@val~relation_detr_seed42,accuracy,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.05109539525381113,0.003280037597673252,0.004017209225721904,15.577685844228272,12.719127230578621,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/t1a_combined_region_top3_mask/t1a_combined_region_top3_mask@val~relation_detr_seed42,accuracy,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.024032688983184076,0.003296442184401348,0.004037300659184438,7.290493094920924,5.9526626852801305,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/t1a_deep_3s10l96f/t1a_deep_3s10l96f@val~relation_detr_seed42,accuracy,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.050655351249410674,0.004900469422159079,0.006001824792200636,10.336836512101453,8.439991669739717,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/t1a_probe_aug/t1a_probe_aug@val~relation_detr_augstrong_seed42,accuracy,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_augstrong_seed42,unpaired,,,0.03960396039603964,0.0020099771046437633,,19.70368732287566,,,undecidable,undecidable,True,unpaired のため同符号条件を判定できない
transfer/t1a_probe_frozen/t1a_probe_frozen@val~relation_detr_seed42,accuracy,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,unpaired,,,0.050553290623179925,0.005917073407586465,,8.543630802072519,,,undecidable,undecidable,True,unpaired のため同符号条件を判定できない
transfer/t1a_region_mask_00/t1a_region_mask_00@val~relation_detr_seed42,accuracy,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.04251453716800254,0.002742647198170436,0.003359043089995753,15.501278179841401,12.656740633850069,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/t1a_region_mask_01/t1a_region_mask_01@val~relation_detr_seed42,accuracy,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.050655351249410674,0.0029711600291948926,0.0036389130078401284,17.049014779300514,13.920462275485141,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/t1a_region_mask_02/t1a_region_mask_02@val~relation_detr_seed42,accuracy,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.052635549269212656,0.004368651033434389,0.005350482948098334,12.048467333824448,9.837532383487055,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/t1a_region_mask_03/t1a_region_mask_03@val~relation_detr_seed42,accuracy,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.05197548326261203,0.003286777589423252,0.004025463996050937,15.813507865535996,12.911675104683844,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/t1a_region_mask_04/t1a_region_mask_04@val~relation_detr_seed42,accuracy,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.050215307245010256,0.0033215218087186893,0.00406801680044353,15.118162738898686,12.34392818621972,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/t1a_region_mask_05/t1a_region_mask_05@val~relation_detr_seed42,accuracy,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.051975483262612,0.002048672766633141,0.0025091014640935575,25.370319803699193,20.714779376763367,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/t1a_region_mask_06/t1a_region_mask_06@val~relation_detr_seed42,accuracy,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.04647493320760646,0.0024988193338643114,0.0030604161636844625,18.59875685199501,15.18582137916004,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/t1a_region_mask_07/t1a_region_mask_07@val~relation_detr_seed42,accuracy,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.0497752632406098,0.003780732273239664,0.004630432461754943,13.165508595497025,10.74959275439791,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/t1a_region_mask_08/t1a_region_mask_08@val~relation_detr_seed42,accuracy,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.051975483262612,0.0027491953606977636,0.003367062918468136,18.905707468319125,15.43644550790234,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/t1a_region_mask_09/t1a_region_mask_09@val~relation_detr_seed42,accuracy,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.043394625176803404,0.0016766514490065285,0.0020534702632820224,25.881721095052974,21.13233678263575,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/t1a_region_mask_10/t1a_region_mask_10@val~relation_detr_seed42,accuracy,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.04669495520980671,0.0035583477472134507,0.004358068154027488,13.122650883791115,10.714599579323647,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/t1a_region_mask_11/t1a_region_mask_11@val~relation_detr_seed42,accuracy,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.05109539525381109,0.0016658927347838065,0.0020402935832149758,30.671479733923004,25.043158334742174,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/t1a_region_mask_12/t1a_region_mask_12@val~relation_detr_seed42,accuracy,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.051755461260411785,0.0032622788670904593,0.003995459311518203,15.86481823565596,12.95356984645293,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/t1a_region_mask_13/t1a_region_mask_13@val~relation_detr_seed42,accuracy,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.051755461260411785,0.002865469292107106,0.003509468819638265,18.0617748733066,14.747377429541153,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/t1a_region_mask_14/t1a_region_mask_14@val~relation_detr_seed42,accuracy,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.05219550526481224,0.003685137650608906,0.004513353437955307,14.163787139996744,11.564683772795437,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/t1a_region_mask_top3/t1a_region_mask_top3@val~relation_detr_seed42,accuracy,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.019412226936979454,0.0039890102802794015,0.004885519882700522,4.866426901166012,3.9734209261367583,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/t1a_region_only/t1a_region_only@val~relation_detr_seed42,accuracy,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.051315417256011374,0.003883952758494929,0.00475685122169388,13.212163084057854,10.787685984792757,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/t1a_region_only_mask_top3/t1a_region_only_mask_top3@val~relation_detr_seed42,accuracy,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.0004903347477605383,0.0023645843039670684,0.0028960124992567175,0.20736615181700335,0.169313753958723,False,not_significant,not_significant,True,|Δ| <= σ
transfer/t1a_regiontoken/t1a_regiontoken@val~relation_detr_seed42,accuracy,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.051535439258211545,0.00217189281432493,0.002660014585556703,23.728352945552633,19.37411905109006,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/t1a_regiontraj/t1a_regiontraj@val~relation_detr_seed42,accuracy,paired_delta,injection,transfer/t1a_regiontoken/t1a_regiontoken@val~relation_detr_seed42,paired,mean,3,-0.0008800880088008686,0.003064551876168143,0.003753294193450405,0.2871832634470896,0.2344841527042151,False,not_significant,not_significant,True,|Δ| <= σ
transfer/t1a_regiontraj_test/t1a_regiontraj_test@val~relation_detr_seed42,accuracy,paired_delta,injection,transfer/t1a_regiontoken/t1a_regiontoken@val~relation_detr_seed42,paired,mean,3,-0.0006600660066006236,0.002349192134660381,0.002877161018838761,0.2809757434744895,0.2294157338705465,False,not_significant,not_significant,True,|Δ| <= σ
transfer/t1a_shuffle/t1a_shuffle@val~relation_detr_seed42,accuracy,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,-0.036253339619676216,0.0036375389753897595,0.0044550572045956235,9.966447058011715,8.13756994686376,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/t1a_shuffle_oracle/t1a_shuffle_oracle@val~relation_detr_seed42,accuracy,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.039874273141599935,0.004491045392384325,0.0055003848115095285,8.878617261187474,7.249360637125463,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/taux_mingru_nonek3/taux_mingru_nonek3@val~relation_detr_seed42,accuracy,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.0528555712714129,0.0033215218087186975,0.004068016800443539,15.913058626522265,12.992957960657884,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/taux_tecno_deltak3/taux_tecno_deltak3@val~relation_detr_seed42,accuracy,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.033273613075593365,0.005791990884171984,0.007093711130536473,5.744762680224784,4.690579086644735,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/taux_tecno_movavgk3/taux_tecno_movavgk3@val~relation_detr_seed42,accuracy,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.04625491120540629,0.0022836476411644286,0.0027968857365816336,20.254837205016873,16.538005325143978,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/taux_tecno_nonek3/taux_tecno_nonek3@val~relation_detr_seed42,accuracy,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.05219550526481224,0.004151109805725013,0.005084050445145045,12.573867642052418,10.266519938773568,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
transfer/taux_tecno_windowk3/taux_tecno_windowk3@val~relation_detr_seed42,accuracy,paired_delta,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,paired,mean,3,0.05373565928021377,0.0023304109969911465,0.0028541589167994665,23.058447350957945,18.827143423559143,True,significant,significant,True,|Δ| > σ かつ全 seed 同符号
